NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_has_oa_path	embargo	embargo_published_version	embargo_accepted_version	sherpa_oa_green	additional_oa_fee	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_uri	sherpa_created	sherpa_last_modified	sherpa_id	DOAJ_pissn	ISSN_old	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ_license	DOAJ_author_holds_copyright_without_restrictions	DOAJ_last_updated	DOAJ_APC	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip	not_sherpa_and_not_doaj_or_not_oa	first_year	last_year	PMIDs	PMIDs_2021	PMIDs_2022	DOIs	unconquerables	lenght_years_pubmed	DOIs_ratio
9424753	Psychiatria Danubina	Psychiatr Danub	Croatia	Zagreb	Facultas Universitatis [i.e. Facultas Medica Universitatis] Studiorum Zagrabiensis in cooperation with WHO Collaborating Centre for Research and Training in Mental Health--KBC Zagreb, on behalf of the Danube Symposion of Psychiatry	1989		Quarterly		0353-5053	0353-5053	eng	N	2005.0	Y	N	IM	https://www.psychiatria-danubina.com/	Y	0353-5053																																																yes	2003.0	2022.0	2824.0	435.0	180.0	469.0	1.0	19.0	0.16607648725212465
9426825	Psychiatria Hungarica : A Magyar Pszichiátriai Társaság tudományos folyóirata	Psychiatr Hung	Hungary	Budapest	Magyar Pszichiátriai Társaság	1986		Quarterly		0237-7896	0237-7896	hun	N	2005.0	Y	N	IM		Y	0237-7896																																																yes	2005.0	2022.0	676.0	47.0	22.0	0.0	1.0	17.0	0.0
101534363	Psychiatrikē = Psychiatriki	Psychiatriki	Greece	Athēna	Hellēnikē Psychiatrikē Hetaireia	1990		Quarterly		1105-2333	1105-2333	gre	N	2011.0	Y	Y	IM	http://www.psych.gr/index.php?option=com_content&view=article&id=56&Itemid=62&lang=en	Y	1105-2333																																																yes	2007.0	2022.0	522.0	46.0	53.0	250.0	1.0	15.0	0.4789272030651341
0401156	Psychoanalytic review	Psychoanal Rev	United States	New York, NY	Guilford Press	1963		Bimonthly,	1943-3301	0033-2836	0033-2836	eng	N	1965.0	Y	Y	IM	http://guilfordjournals.com/loi/prev	Y	1943-3301																																																yes	1945.0	2022.0	2487.0	25.0	26.0	805.0	1.0	77.0	0.32368315239244067
101580621	Psychodynamic psychiatry	Psychodyn Psychiatry	United States	New York, NY	Guilford Press	2012		Quarterly	2162-2604	2162-2590	2162-2590	eng	Y	2012.0	Y	Y	IM	http://guilfordjournals.com/loi/jaap	Y	2162-2604																																																yes	2012.0	2022.0	366.0	40.0	65.0	366.0	1.0	10.0	1.0
0101123	Psychopharmacology bulletin	Psychopharmacol Bull	United States	Redondo Beach, CA	MedWorks Media	1966		Quarterly	2472-2448	0048-5764	0048-5764	eng	N	1965.0	Y	Y	IM	https://medworksmedia.com/journals/psychopharmacology-bulletin/	Y	2472-2448																																																yes	1966.0	2022.0	3290.0	33.0	32.0	0.0	1.0	56.0	0.0
0342677	Quintessence international (Berlin, Germany : 1985)	Quintessence Int	Germany	[Berlin	Quintessenz Verlags-GmbH	1985			1936-7163	0033-6572	0033-6572	eng	Y	1985.0	Y	Y	D	http://www.quintpub.com/journals/journals.php3	Y	1936-7163																																																yes	1985.0	2022.0	4313.0	106.0	107.0	985.0	1.0	37.0	0.22837931833990263
101605827	Rhode Island medical journal (2013)	R I Med J (2013)	United States	Providence, RI	Rhode Island Medical Society	2013		Monthly	2327-2228	0363-7913	0363-7913	eng	Y	2013.0	Y	Y	IM	http://www.rimed.org/rimedicaljournal-archives.asp	Y	2327-2228																																																yes	2013.0	2022.0	1520.0	164.0	147.0	0.0	1.0	9.0	0.0
0401245	Radiation research	Radiat Res	United States	Bozeman, MT	Radiation Research Society	1954		Monthly	1938-5404	0033-7587	0033-7587	eng	N	1965.0	Y	Y	IM	http://www.bioone.org/loi/rare	Y	1938-5404																																																yes	1954.0	2022.0	11927.0	123.0	130.0	3697.0	1.0	68.0	0.3099689779491909
0401256	Radiologic technology	Radiol Technol	United States	Albuquerque Nm	American Society Of Radiologic Technologists	1963		Bimonthly	1943-5657	0033-8397	0033-8397	eng	N	1965.0	Y	Y	IM	http://www.radiologictechnology.org/archive/	Y	1943-5657																																																yes	1963.0	2022.0	3263.0	73.0	67.0	0.0	1.0	59.0	0.0
9918384887306676	Radiologie (Heidelberg, Germany)	Radiologie (Heidelb)	Germany	[Heidelberg, Germany]	Springer Medizin	2022		Monthly	2731-7056	2731-7048	2731-7048	ger	Y	2022.0	Y	Y	IM	https://link.springer.com/journal/117/volumes-and-issues	Y	2731-7056																																																yes	2022.0	2022.0	98.0	0.0	98.0	98.0	1.0	0.0	1.0
0044671	Recent results in cancer research. Fortschritte der Krebsforschung. Progrès dans les recherches sur le cancer	Recent Results Cancer Res	Germany	Berlin	Springer Verlag	1965		Irregular		0080-0015	0080-0015	eng	N	1970.0	Y	N	IM		Y	0080-0015																																																yes	1970.0	2021.0	3416.0	31.0	0.0	3221.0	1.0	51.0	0.9429156908665105
0401271	Recenti progressi in medicina	Recenti Prog Med	Italy	Roma	Il Pensiero Scientifico Editore	1946		Monthly	2038-1840	0034-1193	0034-1193	ita	N	1965.0	Y	Y	IM	http://www.recentiprogressi.it/	Y	2038-1840																																																yes	1948.0	2022.0	6060.0	176.0	150.0	1411.0	1.0	74.0	0.23283828382838284
9715370	Recherche en soins infirmiers	Rech Soins Infirm	France	Lyon	Mallet Conseil	1985		Quarterly		0297-2964	0297-2964	fre	N	1996.0	Y	N	N		Y	0297-2964																																																yes	1996.0	2022.0	1022.0	58.0	33.0	278.0	1.0	26.0	0.2720156555772994
101157309	Report on carcinogens : carcinogen profiles	Rep Carcinog	United States	Durham, N.C.	National Institute of Environmental Health Sciences, [2000-	2000		Biennial	1551-8280	1551-8272	1551-8272	eng	N	2002.0	Y	Y	IM	http://ntp.niehs.nih.gov/go/36173	Y	1551-8280																																																yes	2002.0	2011.0	629.0	0.0	0.0	0.0	1.0	9.0	0.0
8812230	Research report (Health Effects Institute)	Res Rep Health Eff Inst	United States	Cambridge, MA	Health Effects Institute	1985		Irregular	2688-6855	1041-5505	1041-5505	eng	N	1985.0	Y	N	IM	https://www.healtheffects.org/publications/research-reports	Y	2688-6855																																																yes	1985.0	2022.0	262.0	5.0	4.0	0.0	1.0	37.0	0.0
7510357	Respiratory care	Respir Care	United States	Dallas, TX	Daedalus Enterprises for the American Association for Respiratory Therapy	1971		Monthly,	1943-3654	0020-1324	0020-1324	eng	N	2000.0	Y	Y	IM	http://rc.rcjournal.com/content/by/year	Y	1943-3654																																																yes	1974.0	2022.0	5107.0	279.0	244.0	3065.0	1.0	48.0	0.6001566477383983
101746324	Respiratory medicine and research	Respir Med Res	France	[Issy-les-Moulineaux]	Elsevier Masson SAS	2019			2590-0412		2590-0412	eng	Y	2019.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/07618417	Y	2590-0412																																																yes	2019.0	2022.0	214.0	61.0	75.0	214.0	1.0	3.0	1.0
0173555	Results and problems in cell differentiation	Results Probl Cell Differ	Germany	Berlin, New York	Springer-Verlag.	1968		Irregular	1861-0412	0080-1844	0080-1844	eng	N	1972.0	Y	N	IM		Y	1861-0412																																																yes	1972.0	2022.0	858.0	0.0	23.0	841.0	1.0	50.0	0.9801864801864801
9308586	Revista da Associação Médica Brasileira (1992)	Rev Assoc Med Bras (1992)	Brazil	São Paulo	Associação Médica Brasileira	1992		Quarterly,	1806-9282	0104-4230	0104-4230	por	Y	1992.0	Y	Y	IM	http://www.scielo.br/scielo.php?script=sci_issues&pid=0104-4230&lng=en&nrm=iso	Y	1806-9282																																																yes	1992.0	2022.0	4185.0	403.0	344.0	3616.0	1.0	30.0	0.8640382317801673
101227575	The review of diabetic studies : RDS	Rev Diabet Stud	Singapore	[Singapore]	JCF Corp and the Society for Biomedical Diabetes Research/Lab & Life Press	2004		Quarterly	1614-0575	1613-6071	1613-6071	eng	N	2010.0	Y	Y	IM	https://www.soc-bdr.org/content/rds/archive/index_en.html	Y	1614-0575																																																yes	2004.0	2022.0	387.0	11.0	16.0	387.0	1.0	18.0	1.0
8703602	Reviews of environmental contamination and toxicology	Rev Environ Contam Toxicol	United States	New York	Springer-Verlag	1987		Irregular		0179-5953	0179-5953	eng	N	1987.0	Y	N	IM		Y	0179-5953																																																yes	1987.0	2021.0	591.0	42.0	0.0	546.0	1.0	34.0	0.9238578680203046
7608039	Revue d'épidémiologie et de santé publique	Rev Epidemiol Sante Publique	France	Paris, New York	Masson.	1976		Bimonthly		0398-7620	0398-7620	eng	N	1976.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/03987620	Y	0398-7620																																																yes	1976.0	2022.0	2636.0	41.0	41.0	969.0	1.0	46.0	0.36760242792109254
0242726	Revista da Escola de Enfermagem da U S P	Rev Esc Enferm USP	Brazil	São Paulo, SP	Universidade de São Paulo, Escola de Enfermagem	1967		Six no. a year,	1980-220X	0080-6234	0080-6234	por	N	1967.0	Y	Y	N	http://www.scielo.br/reeusp	Y	1980-220X																																																yes	1967.0	2022.0	4082.0	231.0	146.0	3669.0	1.0	55.0	0.8988241058304752
101587954	Revista española de cardiología (English ed.)	Rev Esp Cardiol (Engl Ed)	Spain	Barcelona	Elsevier Doyma	1947		Monthly	1885-5857		1885-5857	eng	N	2012.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/18855857	Y	1885-5857																																																yes	2010.0	2022.0	3126.0	267.0	312.0	3123.0	1.0	12.0	0.9990403071017274
9108821	Revista española de quimioterapia : publicación oficial de la Sociedad Española de Quimioterapia	Rev Esp Quimioter	Spain	[Barcelona]	Sociedad Española de Quimioterapia	1988		Bimonthly,	1988-9518	0214-3429	0214-3429	eng	N	1998.0	Y	Y	IM	http://www.seq.es/index.php?option=com_content&task=section&id=4&Itemid=119	Y	1988-9518																																																yes	1998.0	2022.0	1695.0	128.0	163.0	366.0	1.0	24.0	0.215929203539823
9600212	Revista española de salud pública	Rev Esp Salud Publica	Spain	[Madrid]	Ministerio de Sanidad y Consumo	1995		Continuously updated.	2173-9110	1135-5727	1135-5727	spa	Y	1995.0	Y	Y	IM	http://www.mscbs.gob.es/biblioPublic/publicaciones/recursos_propios/resp/home.htm	Y	2173-9110																																																yes	1995.0	2022.0	1936.0	191.0	89.0	712.0	1.0	27.0	0.3677685950413223
9108294	Revista de gastroenterología del Perú : órgano oficial de la Sociedad de Gastroenterología del Perú	Rev Gastroenterol Peru	Peru	Lima	Sociedad De Gastroenterologia Del Peru	1981		Quarterly,	1609-722X	1022-5129	1022-5129	spa	N	1989.0	Y	Y	IM	http://www.scielo.org.pe/scielo.php?script=sci_issues&pid=1022-5129&lng=en&nrm=iso	Y	1609-722X																																																yes	1989.0	2022.0	1435.0	46.0	11.0	0.0	1.0	33.0	0.0
7507484	Revista do Instituto de Medicina Tropical de São Paulo	Rev Inst Med Trop Sao Paulo	Brazil	Sao Paulo	Universidade de São Paulo, Instituto de Medicina Tropical de São Paulo	1959		Bimonthly	1678-9946	0036-4665	0036-4665	eng	N	1965.0	Y	Y	IM	http://www.scielo.br/scielo.php?script=sci_serial&pid=0036-4665&lng=en&nrm=iso	Y	1678-9946																																																yes	1961.0	2022.0	4381.0	89.0	77.0	2855.0	1.0	61.0	0.6516776991554439
0404312	Revista médica de Chile	Rev Med Chil	Chile	Santiago	Sociedad Médica de Santiago	1872		Monthly	0717-6163	0034-9887	0034-9887	spa	N	1965.0	Y	Y	IM	http://www.scielo.cl/scielo.php?script=sci_issues&pid=0034-9887&lng=en&nrm=iso	Y	0717-6163																																																yes	1945.0	2022.0	13345.0	256.0	75.0	4317.0	1.0	77.0	0.32349194454852004
101243727	Revista médica del Instituto Mexicano del Seguro Social	Rev Med Inst Mex Seguro Soc	Mexico	México, D.F.	Coordinación de Educación en Salud, División de Innovación Educativa	1983		Bimonthly	2448-5667	0443-5117	0443-5117	spa	N	2005.0	Y	Y	IM	http://revistamedica.imss.gob.mx/	Y	2448-5667																																																yes	2005.0	2023.0	2176.0	84.0	108.0	148.0	1.0	18.0	0.06801470588235294
8101383	La Revue de médecine interne	Rev Med Interne	France	Paris	Elsevier	1980		Twelve no. a year	1768-3122	0248-8663	0248-8663	fre	N	1980.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/02488663	Y	1768-3122																																																yes	1980.0	2022.0	7196.0	169.0	148.0	7032.0	1.0	42.0	0.9772095608671484
0404317	Revue médicale de Liège	Rev Med Liege	Belgium	Liege	Hopital De Baviere	1946		Monthly		0370-629X	0370-629X	fre	N	1965.0	Y	N	IM		Y	0370-629X																																																yes	1947.0	2022.0	9224.0	161.0	117.0	0.0	1.0	75.0	0.0
101219148	Revue médicale suisse	Rev Med Suisse	Switzerland	Genève	Médecine et Hygiène	2005		Weekly (46 issues per year)		1660-9379	1660-9379	fre	Y	2005.0	Y	N	IM		Y	1660-9379																																																yes	2005.0	2022.0	11807.0	572.0	571.0	571.0	1.0	17.0	0.0483611416956043
7706841	Revista de neurologia	Rev Neurol	Spain	Barcelona	Revista De Neurologia	1972		Monthly	1576-6578	0210-0010	0210-0010	spa	N	1995.0	Y	Y	IM	http://www.revneurol.com/sec/indice.php	Y	1576-6578																																																yes	1995.0	2022.0	8923.0	126.0	121.0	534.0	1.0	27.0	0.05984534349434047
0434624	Reviews of physiology, biochemistry and pharmacology	Rev Physiol Biochem Pharmacol	Germany	Berlin, New York	Springer-Verlag.	1974		Irregular		0303-4240	0303-4240	eng	N	1974.0	Y	N	IM		Y	0303-4240																																																yes	1974.0	2022.0	431.0	23.0	22.0	405.0	1.0	48.0	0.9396751740139211
0404334	La Revue du praticien	Rev Prat	France	Paris	J.-B. Baillière.	1951		60 no. per year	2101-017X	0035-2640	0035-2640	fre	N	1972.0	Y	Y	IM	http://www.larevuedupraticien.fr/sommaire	Y	2101-017X																																																yes	1951.0	2022.0	20153.0	269.0	119.0	0.0	1.0	71.0	0.0
101744920	Revista de psiquiatria y salud mental	Rev Psiquiatr Salud Ment (Engl Ed)	Spain	[Barcelona?]	Elsevier España	2008		Quarterly	2173-5050		2173-5050	eng	N	2018.0	Y	Y	IM	https://www.elsevier.es/en-revista-revista-psiquiatria-salud-mental-486	Y	2173-5050																																																yes	2013.0	2022.0	251.0	81.0	36.0	251.0	1.0	9.0	1.0
8711586	Revue de synthèse	Rev Synth	France	2017-	Lavoisier	1931		Annual,	1955-2343	0035-1776	0035-1776	fre	N	1968.0	Y	Y	QIS	http://link.springer.com/journal/11873	Y	1955-2343																																																yes	1968.0	2016.0	343.0	0.0	0.0	307.0	1.0	48.0	0.8950437317784257
0347242	Rhinology	Rhinology	Netherlands	Leiden	International Rhinologic Society	1970		Quarterly	1996-8604	0300-0729	0300-0729	eng	N	1975.0	Y	N	IM		Y	1996-8604																																																yes	1975.0	2022.0	2444.0	80.0	82.0	953.0	1.0	47.0	0.38993453355155483
9419185	Rinshō Biseibutsu Jinsoku Shindan Kenkyūkai shi = JARMAM : Journal of the Association for Rapid Method and Automation in Microbiology	Rinsho Biseibutshu Jinsoku Shindan Kenkyukai Shi	Japan	Gifu-Shi	Rinsho Biseibutsu Jinsoku Shindan Kenkyukai	1988		Semiannual		0915-1753	0915-1753	jpn	N	1999.0	Y	N	IM		Y	0915-1753																																																yes	1998.0	2021.0	203.0	5.0	0.0	0.0	1.0	23.0	0.0
2984782R	[Rinshō ketsueki] The Japanese journal of clinical hematology	Rinsho Ketsueki	Japan	Tokyo	Japan Society Of Clinical Hematology	1960		Monthly	1882-0824	0485-1439	0485-1439	jpn	N	1972.0	Y	N	IM		Y	1882-0824																																																yes	1972.0	2022.0	9273.0	224.0	190.0	1801.0	1.0	50.0	0.1942197778496711
0417466	Rinshō shinkeigaku = Clinical neurology	Rinsho Shinkeigaku	Japan	Tōkyō	Nihon Shinkei Gakkai	1960		Monthly	1882-0654	0009-918X	0009-918X	jpn	N	1972.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/clinicalneurol/	Y	1882-0654																																																yes	1972.0	2022.0	8494.0	174.0	146.0	2653.0	1.0	50.0	0.312338121026607
0425672	Rivista di psichiatria	Riv Psichiatr	Italy	Roma	Il Pensiero Scientifico Editore	196u		Bimonthly	2038-2502	0035-6484	0035-6484	ita	N	2009.0	Y	Y	IM	http://www.rivistadipsichiatria.it/	Y	2038-2502																																																yes	2009.0	2022.0	673.0	48.0	31.0	576.0	1.0	13.0	0.8558692421991084
9112454	Romanian journal of morphology and embryology = Revue roumaine de morphologie et embryologie	Rom J Morphol Embryol	Romania	Bucuresti, România	Editura Academiei Române	1990		Quarterly	2066-8279	1220-0522	1220-0522	eng	N	1990.0	Y	Y	IM	http://www.rjme.ro/archive/	Y	2066-8279																																																yes	1990.0	2022.0	2793.0	121.0	46.0	310.0	1.0	32.0	0.11099176512710347
101677459	Romanian journal of ophthalmology	Rom J Ophthalmol	Romania	Bucharest, Romania	Romanian Society of Ophthalmology	2015			2501-2533	2457-4325	2457-4325	eng	Y	2015.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/3305/	Y	2501-2533																																																yes	2015.0	2022.0	483.0	82.0	50.0	190.0	1.0	7.0	0.39337474120082816
9815441	Rozhledy v chirurgii : měsíčník Československé chirurgické společnosti	Rozhl Chir	Czech Republic	Praha	Chirurgie - Servis o.s.	1938		Monthly	1805-4579	0035-9351	0035-9351	cze	N	1965.0	Y	N	IM		Y	1805-4579																																																yes	1950.0	2022.0	8820.0	77.0	77.0	234.0	1.0	72.0	0.026530612244897958
2984854R	South African journal of surgery. Suid-Afrikaanse tydskrif vir chirurgie	S Afr J Surg	South Africa	Centurion, South Africa	Medpharm Publications	1963		Four no. a year	2078-5151	0038-2361	0038-2361	eng	N	1965.0	Y	Y	IM	https://journals.co.za/content/journal/m_sajs/browse?page=previous-issues	Y	2078-5151																																																yes	1965.0	2022.0	2046.0	56.0	42.0	117.0	1.0	57.0	0.05718475073313783
101265265	South Dakota medicine : the journal of the South Dakota State Medical Association	S D Med	United States	[Sioux Falls, SD]	South Dakota State Medical Association	2006		Monthly		0038-3317	0038-3317	eng	Y	2006.0	Y	N	IM		Y	0038-3317																																																yes	2006.0	2022.0	1865.0	112.0	52.0	0.0	1.0	16.0	0.0
0404371	Salud pública de México	Salud Publica Mex	Mexico	Mexico	Instituto Nacional de Salud Pública	1959		Bimonthly	1606-7916	0036-3634	0036-3634	eng	N	1966.0	Y	Y	IM	http://saludpublica.mx/index.php/spm/issue/archive	Y	1606-7916																																																yes	1961.0	2022.0	5200.0	128.0	94.0	1877.0	1.0	61.0	0.36096153846153844
9507473	Sangyō eiseigaku zasshi = Journal of occupational health	Sangyo Eiseigaku Zasshi	Japan	Tōkyō	Nihon Sangyō Eisei Gakkai	1995		Bimonthly	1349-533X	1341-0725	1341-0725	jpn	Y	1995.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/sangyoeisei/	Y	1349-533X																																																yes	1995.0	2022.0	597.0	28.0	46.0	547.0	1.0	27.0	0.916247906197655
9424773	Santé mentale au Québec	Sante Ment Que	Canada	Montréal	Communauté et santé mentale	1976		Semiannual	1708-3923	0383-6320	0383-6320	fre	N	2004.0	Y	Y	IM	http://www.erudit.org/revue/smq	Y	1708-3923																																																yes	1976.0	2021.0	1324.0	30.0	0.0	289.0	1.0	45.0	0.21827794561933533
9216153	Santé publique (Vandoeuvre-lès-Nancy, France)	Sante Publique	France	Vandoeuvre-lès-Nancy	SFSP ; Rennes : ENSP	1988		Bimonthly,	2104-3841	0995-3914	0995-3914	fre	N	1997.0	Y	N	IM		Y	2104-3841																																																yes	1997.0	2022.0	2148.0	115.0	119.0	1037.0	1.0	25.0	0.4827746741154562
7909441	Saudi medical journal	Saudi Med J	Saudi Arabia	Riyadh	Medical Services Department, Saudi Arabian Armed Forces, Ministry Of Defence And Aviation	1979		Monthly		0379-5284	0379-5284	eng	N	2000.0	Y	Y	IM	https://preview.ncbi.nlm.nih.gov/pmc/journals/2699/	Y	0379-5284																																																yes	1992.0	2022.0	7202.0	225.0	200.0	1582.0	1.0	30.0	0.219661205220772
0437034	Scandinavian journal of gastroenterology. Supplement	Scand J Gastroenterol Suppl	England	London	Informa Healthcare	1968			1751-1895	0085-5928	0085-5928	eng	N	1971.0	Y	Y	IM	http://www.tandfonline.com/loi/igas20	Y	1751-1895																																																yes	1968.0	2010.0	2741.0	0.0	0.0	1411.0	1.0	42.0	0.5147756293323604
0400360	Scandinavian journal of rheumatology. Supplement	Scand J Rheumatol Suppl	Norway	Oslo	Steinviks Bokforlag	1973		Irregular	1502-7740	0301-3847	0301-3847	eng	N	1973.0	Y	Y	IM	http://www.tandfonline.com/loi/irhe20	Y	1502-7740																																																yes	1973.0	2014.0	921.0	0.0	0.0	585.0	1.0	41.0	0.6351791530944625
0424247	Schweizer Archiv für Tierheilkunde	Schweiz Arch Tierheilkd	Switzerland	Bern	Gesellschaft Schweizer Tierärztinnen und Tierärzte	1859		Eleven no. a year,	1664-2848	0036-7281	0036-7281	ger	N	1965.0	Y	Y	IM	http://www.gstsvs.ch/fr/sat/archives/2016.html?tx_igiplogin_pi2%5Bipauthfail%5D=1	Y	1664-2848																																																yes	1945.0	2022.0	3663.0	50.0	47.0	1243.0	1.0	77.0	0.33933933933933935
0404400	Scientific American	Sci Am	United States	New York, NY	Scientific American	1845		Monthly		0036-8733	0036-8733	eng	N	1965.0	Y	Y	IM	http://www.nature.com/scientificamerican/index.html	Y	0036-8733																																																yes	1947.0	2020.0	6582.0	0.0	0.0	5238.0	1.0	73.0	0.7958067456700091
9424804	Se pu = Chinese journal of chromatography	Se Pu	China	Dalian Shi	Hua xue za zhi she	1984		Bimonthly		1000-8713	1000-8713	chi	N	1997.0	Y	Y	IM		Y	1000-8713																																																yes	1997.0	2022.0	4358.0	156.0	125.0	2125.0	1.0	25.0	0.48760899495181276
101090220	Shanghai kou qiang yi xue = Shanghai journal of stomatology	Shanghai Kou Qiang Yi Xue	China	Shanghai	School of Stomatology, Shanghai Jiao Tong University	1992		Quarterly		1006-7248	1006-7248	chi	N	2003.0	Y	N	IM		Y	1006-7248																																																yes	1992.0	2022.0	4098.0	120.0	66.0	0.0	1.0	30.0	0.0
20730130R	Sheng li xue bao : [Acta physiologica Sinica]	Sheng Li Xue Bao	China	Beijing	Science Press	1953		Bimonthly		0371-0874	0371-0874	chi	N	1965.0	Y	Y	IM	http://www.actaps.com.cn/archive_en.php	Y	0371-0874																																																yes	1960.0	2022.0	3735.0	100.0	83.0	0.0	1.0	62.0	0.0
9426463	Sheng wu gong cheng xue bao = Chinese journal of biotechnology	Sheng Wu Gong Cheng Xue Bao	China	Beijing	Ke xue chu ban she	1985		Quarterly	1872-2075	1000-3061	1000-3061	chi	N	2000.0	Y	Y	IM		Y	1872-2075																																																yes	2000.0	2022.0	4659.0	349.0	298.0	1768.0	1.0	22.0	0.3794805752307362
9426398	Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi	Sheng Wu Yi Xue Gong Cheng Xue Za Zhi	China	Chengdu	Sichuan Sheng sheng wu yi xue gong cheng xue hui	1984		Quarterly		1001-5515	1001-5515	chi	N	1997.0	Y	N	IM		Y	1001-5515																																																yes	1997.0	2022.0	5413.0	144.0	121.0	817.0	1.0	25.0	0.15093293922039536
0142214	Shokuhin eiseigaku zasshi. Journal of the Food Hygienic Society of Japan	Shokuhin Eiseigaku Zasshi	Japan	Tokyo	Food Hygienic Society	1960		Bimonthly	1882-1006	0015-6426	0015-6426	jpn	N	2001.0	Y	N	IM		Y	1882-1006																																																yes	2001.0	2022.0	1182.0	33.0	28.0	1000.0	1.0	21.0	0.8460236886632826
101162609	Sichuan da xue xue bao. Yi xue ban = Journal of Sichuan University. Medical science edition	Sichuan Da Xue Xue Bao Yi Xue Ban	China	Chengdu Shi	Sichuan da xue xue bao (yi xue ban) bian ji bu	2003		Quarterly		1672-173X	1672-173X	chi	Y	2003.0	Y	N	IM		Y	1672-173X																																																yes	2003.0	2022.0	3873.0	172.0	180.0	501.0	1.0	19.0	0.12935708752904726
0404516	Singapore medical journal	Singapore Med J	India	[Mumbai]	Wolters Kluwer - Medknow	1960		12  no. a year,		0037-5675	0037-5675	eng	N	1965.0	Y	Y	IM	http://www.smj.org.sg/all-issues-0	Y	0037-5675																																																yes	1960.0	2022.0	8368.0	251.0	195.0	1773.0	1.0	62.0	0.21187858508604207
9891441	Skin therapy letter	Skin Therapy Lett	Canada	Vancouver, British Columbia, Canada	International Skin Therapy Newsletter, Inc.	1995		10 no. a year,		1201-5989	1201-5989	eng	N	1999.0	Y	Y	IM	http://www.skintherapyletter.com/	Y	1201-5989																																																yes	1999.0	2022.0	377.0	12.0	12.0	0.0	1.0	23.0	0.0
101168327	Skinmed	Skinmed	United States	Sea Bright, NJ	Pulse Marketing & Communications	2002		Bimonthly	1751-7125	1540-9740	1540-9740	eng	N	2002.0	Y	Y	IM	http://www.skinmedjournal.com/	Y	1751-7125																																																yes	2002.0	2022.0	1730.0	98.0	109.0	488.0	1.0	20.0	0.28208092485549136
20910580R	Soins; la revue de référence infirmière	Soins	France	Paris	Masson.	1956		Ten no. a year		0038-0814	0038-0814	fre	N	1966.0	Y	N	N		Y	0038-0814																																																yes	1965.0	2022.0	9037.0	171.0	107.0	1137.0	1.0	57.0	0.1258160894102025
9601665	Soudní lékarství	Soud Lek	Czech Republic	Praha	Státní zdravotnické nakladatelství	1956		Quarterly		0371-1854	0371-1854	cze	N	1975.0	Y	N	IM		Y	0371-1854																																																yes	1975.0	2022.0	512.0	8.0	3.0	0.0	1.0	47.0	0.0
0404522	Southern medical journal	South Med J	United States	Birmingham, AL	Southern Medical Association	1908		Monthly	1541-8243	0038-4348	0038-4348	eng	N	1965.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00007611-000000000-00000	Y	1541-8243																																																yes	1945.0	2022.0	23329.0	148.0	149.0	20714.0	1.0	77.0	0.8879077542972267
101604515	Sovremennye tekhnologii v medit︠s︡ine	Sovrem Tekhnologii Med	Russia (Federation)	Nizhniĭ Novgorod	Nizhegorodskai︠a︡ gosudarstvennai︠a︡ medit︠s︡inskai︠a︡ akademii︠a︡	2009		Four no. a year	2309-995X	2076-4243	2076-4243	rus	N	2021.0	Y	Y	IM	http://www.stm-journal.ru/en/numbers/	Y	2309-995X																																																yes	2015.0	2022.0	149.0	112.0	7.0	149.0	1.0	7.0	1.0
101737969	The Senior care pharmacist	Sr Care Pharm	United States	Alexandria, VA	American Society of Consultant Pharmacists	2019		Ten issues yearly	2639-9644	2639-9636	2639-9636	eng	Y	2019.0	Y	N	IM	https://www.ingentaconnect.com/content/ascp/tscp	Y	2639-9644																																																yes	2019.0	2022.0	401.0	111.0	106.0	371.0	1.0	3.0	0.9251870324189526
101133951	Stapp car crash journal	Stapp Car Crash J	United States	Warrendale, PA	Society of Automotive Engineers	2000		Annual		1532-8546	1532-8546	eng	N	2006.0	Y	N	IM		Y	1532-8546																																																yes	2000.0	2021.0	408.0	8.0	0.0	398.0	1.0	21.0	0.9754901960784313
