NlmUniqueID	Title	Country	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	Language	first_year	last_year	PMIDs	PMIDs_2021	PMIDs_2022	DOIs	unconquerables
101603418	Narrative inquiry in bioethics	United States	Johns Hopkins University Press	2011		Three times a year	eng	2011.0	2022.0	857.0	98.0	44.0	855.0	
101528330	NASN school nurse (Print)	United States	Sage Publications	2008		Bimonthly	eng	2009.0	2022.0	894.0	56.0	81.0	879.0	
101696896	Nature biomedical engineering	England	Springer Nature	2016		Monthly	eng	2016.0	2022.0	889.0	161.0	167.0	888.0	
9604648	Nature biotechnology	United States	Nature America Publishing	1996		Thirteen no. a year	eng	1996.0	2022.0	10956.0	363.0	464.0	10829.0	
101761119	Nature cancer	England	Nature Publishing Group	2020		Monthly	eng	2020.0	2022.0	462.0	165.0	148.0	461.0	
100890575	Nature cell biology	England	Macmillan Magazines Ltd.	1999		Monthly	eng	1999.0	2022.0	5040.0	198.0	227.0	5035.0	
101499734	Nature chemistry	England	Nature Pub. Group	2009		Monthly	eng	2009.0	2022.0	3142.0	238.0	273.0	3142.0	
101231976	Nature chemical biology	United States	Nature Pub. Group	2005		Monthly	eng	2005.0	2022.0	3661.0	238.0	306.0	3660.0	
101528555	Nature communications	England	Nature Pub. Group	2010		Bimonthly	eng	2010.0	2022.0	49905.0	7362.0	7513.0	49905.0	
101698577	Nature ecology & evolution	England	Springer Nature	2016		Monthly	eng	2016.0	2022.0	1873.0	264.0	330.0	1873.0	
9216904	Nature genetics	United States	Nature Pub. Co.	1992		Monthly	eng	1992.0	2022.0	8745.0	233.0	271.0	8743.0	
101697750	Nature human behaviour	England	Springer Nature Publishing	2017		Monthly	eng	2016.0	2022.0	1286.0	245.0	266.0	1284.0	
100941354	Nature immunology	United States	Nature America Inc.	2000		Monthly	eng	2000.0	2022.0	5132.0	254.0	292.0	5131.0	
101155473	Nature materials	England	Nature Pub. Group	2002		Monthly	eng	2002.0	2022.0	5058.0	311.0	307.0	5058.0	
9502015	Nature medicine	United States	Nature Publishing Company	1995		Monthly	eng	1995.0	2022.0	11439.0	506.0	548.0	11430.0	
101736592	Nature metabolism	Germany	Springer Nature	2019		Monthly	eng	2019.0	2022.0	694.0	184.0	192.0	692.0	
101215604	Nature methods	United States	Nature Pub. Group	2004		Monthly	eng	2004.0	2022.0	4951.0	329.0	359.0	4946.0	
101674869	Nature microbiology	England	Nature Publishing Group	2016			eng	2016.0	2022.0	1687.0	198.0	263.0	1687.0	
101283273	Nature nanotechnology	England	Nature Pub. Group	2006		Monthly	eng	2006.0	2022.0	3625.0	222.0	241.0	3625.0	
9809671	Nature neuroscience	United States	Nature Publishing Group	1998		Monthly	eng	1998.0	2022.0	6587.0	224.0	241.0	6587.0	
101651677	Nature plants	England	Nature Publishing Group, a division of Macmillan Publishers Limited	2015		Monthly	eng	2015.0	2022.0	1722.0	221.0	206.0	1722.0	
8502408	Natural product reports	England	Royal Society of Chemistry	1984		Twelve issues a year	eng	1984.0	2022.0	1702.0	91.0	110.0	1686.0	
101167924	Natural product research	England	Taylor & Francis Health Sciences	2003		Twenty-four no. a year,	eng	2003.0	2022.0	8486.0	1096.0	1511.0	8486.0	
101284307	Nature protocols	England	Nature Pub. Group	2006		Monthly,	eng	2006.0	2022.0	3334.0	227.0	143.0	3334.0	
101124168	Nature reviews. Cancer	England	Nature Pub. Group	2001		Monthly	eng	2001.0	2022.0	2465.0	107.0	123.0	2463.0	
101500075	Nature reviews. Cardiology	England	Nature Pub. Group	2009		Monthly	eng	2009.0	2022.0	2608.0	168.0	196.0	2608.0	
101500077	Nature reviews. Clinical oncology	England	Nature Pub. Group	2009		Monthly	eng	2009.0	2022.0	2473.0	130.0	149.0	2473.0	
101672103	Nature reviews. Disease primers	England	Nature Publishing Group	2015			eng	2015.0	2022.0	679.0	92.0	77.0	679.0	
101124171	Nature reviews. Drug discovery	England	Nature Pub. Group	2002		Monthly	eng	2002.0	2022.0	4102.0	250.0	268.0	4095.0	
101500078	Nature reviews. Endocrinology	England	Nature Pub. Group	2009		Monthly	eng	2009.0	2022.0	2546.0	152.0	199.0	2546.0	
101500079	Nature reviews. Gastroenterology & hepatology	England	Nature Pub. Group	2009		Monthly	eng	2009.0	2022.0	2380.0	165.0	184.0	2380.0	
100962779	Nature reviews. Genetics	England	Nature Pub. Group	2000		Monthly	eng	2000.0	2022.0	2660.0	126.0	144.0	2658.0	
101124169	Nature reviews. Immunology	England	Nature Pub. Group	2001		Monthly	eng	2001.0	2022.0	2796.0	168.0	189.0	2796.0	
101190261	Nature reviews. Microbiology	England	Nature Pub. Group	2003		Monthly	eng	2003.0	2022.0	2858.0	173.0	201.0	2852.0	
100962782	Nature reviews. Molecular cell biology	England	Nature Pub. Group	2000		Monthly	eng	2000.0	2022.0	2685.0	114.0	146.0	2669.0	
101500081	Nature reviews. Nephrology	England	Nature Pub. Group	2009		Monthly	eng	2009.0	2022.0	2282.0	147.0	160.0	2281.0	
101500072	Nature reviews. Neurology	England	Nature Pub. Group	2009		Monthly	eng	2009.0	2022.0	2343.0	162.0	167.0	2343.0	
100962781	Nature reviews. Neuroscience	England	Nature Pub. Group	2000		Monthly	eng	2000.0	2022.0	2659.0	135.0	129.0	2657.0	
101500080	Nature reviews. Rheumatology	United States	Nature Pub. Group	2009		Monthly	eng	2009.0	2022.0	2557.0	182.0	166.0	2557.0	
101500082	Nature reviews. Urology	England	Nature Pub. Group	2009		Monthly	eng	2009.0	2022.0	2655.0	133.0	153.0	2655.0	
101186374	Nature structural & molecular biology	United States	Nature Pub. Group	2004		Monthly	eng	2004.0	2022.0	3866.0	174.0	169.0	3866.0	
101479519	National health statistics reports	United States	U.S. Dept. of Health and Human Services, Centers for Disease Control and Prevention, National Center for Health Statistics	2008		Irregular	eng	2008.0	2022.0	173.0	11.0	12.0	0.0	1.0
8809315	The National medical journal of India	India	All India Institute Of Medical Sciences	1988		Bimonthly	eng	1990.0	2022.0	3736.0	127.0	46.0	593.0	1.0
101469988	National Toxicology Program genetically modified model report	United States	National Toxicology Program	2005		Irregular	eng	2005.0	2013.0	16.0			0.0	1.0
9814753	National vital statistics reports : from the Centers for Disease Control and Prevention, National Center for Health Statistics, National Vital Statistics System	United States	U.S. Dept. of Health and Human Services, Centers for Disease Control and Prevention, National Center for Health Statistics	1998		Monthly	eng	1998.0	2022.0	273.0	18.0	9.0	0.0	1.0
0410462	Nature	England	Nature Publishing Group	1869		Weekly	eng	1945.0	2022.0	127227.0	3014.0	3512.0	126554.0	
0400767	Die Naturwissenschaften	Germany	Springer Verlag	1913		Monthly	eng	1947.0	2022.0	5842.0	69.0	48.0	5710.0	
0326264	Naunyn-Schmiedeberg's archives of pharmacology	Germany	Springer Verlag.	1972		Monthly	eng	1972.0	2022.0	9155.0	223.0	183.0	8660.0	
101495625	NCHS data brief	United States	National Center for Health Statistics	2007		Monthly	eng	2007.0	2022.0	449.0	34.0	23.0	0.0	1.0
0400770	Nederlands tijdschrift voor geneeskunde	Netherlands	Vereniging NTvG	1957		Weekly	dut	1946.0	2022.0	39302.0	334.0	258.0	2.0	1.0
0400771	Nederlands tijdschrift voor tandheelkunde	Netherlands	Prelum	1962		Monthly	dut	1962.0	2022.0	4434.0	67.0	55.0	734.0	1.0
101778581	Nefrología	Spain	Elsevier España, Place of publication not identified	2006		Bimonthly	eng	2018.0	2022.0	731.0	274.0	91.0	731.0	
8503921	Neonatal network : NN	United States	Springer Publishing Company	1981		Six no. a year	eng	1985.0	2022.0	2244.0	66.0	64.0	1213.0	
101286577	Neonatology	Switzerland	Karger	2007		Eight no. a year	eng	2007.0	2022.0	1732.0	102.0	110.0	1731.0	
100886622	Neoplasia (New York, N.Y.)	United States	Elsevier	1999		Monthly,	eng	1999.0	2022.0	2353.0	116.0	89.0	2347.0	
0377266	Neoplasma	Slovakia	AE Press	1957		Bimonthly	eng	1957.0	2022.0	5710.0	147.0	138.0	1548.0	1.0
101085360	NeoReviews	United States	American Academy of Pediatrics	2000		Monthly	eng	2008.0	2022.0	493.0	121.0	116.0	493.0	1.0
101189728	Neotropical entomology	Netherlands	Springer	2001		Bimonthly,	eng	2006.0	2022.0	1833.0	98.0	97.0	1793.0	
101505288	Nepalese journal of ophthalmology : a biannual peer-reviewed academic journal of the Nepal Ophthalmic Society : NEPJOPH	Nepal	Nepal Ophthalmic Society	2009		Semiannual	eng	2009.0	2022.0	596.0	54.0	27.0	593.0	
8706402	Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association	England	Oxford University Press	1986		Monthly	eng	1986.0	2022.0	18664.0	382.0	456.0	16523.0	
100909377	Nephrology nursing journal : journal of the American Nephrology Nurses' Association	United States	The Association	2000		Bimonthly	eng	2000.0	2022.0	1447.0	53.0	45.0	0.0	1.0
101248950	Néphrologie & thérapeutique	France	Elsevier	2005		Bimonthly	eng	2005.0	2022.0	1346.0	81.0	71.0	1264.0	1.0
9615568	Nephrology (Carlton, Vic.)	Australia	Blackwell Science	1995		Eight no. a year,	eng	2003.0	2022.0	3102.0	137.0	149.0	3096.0	
0331777	Nephron	Switzerland	Karger	1964		Monthly	eng	1964.0	2022.0	9165.0	91.0	130.0	9128.0	
0400773	Der Nervenarzt	Germany	Springer Verlag	1928		Monthly	ger	1947.0	2022.0	10357.0	170.0	228.0	4563.0	
101577268	Nestlé Nutrition Institute workshop series	Switzerland	Karger	2011			eng	2011.0	2021.0	457.0	21.0		453.0	1.0
0356133	The Netherlands journal of medicine	Netherlands	Van Zuiden Communications	1973		Eleven no. a year,	eng	1973.0	2020.0	4368.0			671.0	1.0
9431867	Network (Bristol, England)	England	Informa Healthcare	1990		Quarterly	eng	1996.0	2022.0	407.0	5.0	11.0	231.0	
9426182	Neural computation	United States	MIT Press	1989		Monthly,	eng	1991.0	2022.0	2755.0	112.0	86.0	2754.0	
101286574	Neural development	England	BioMed Central	2006			eng	2006.0	2022.0	409.0	6.0	12.0	409.0	
8805018	Neural networks : the official journal of the International Neural Network Society	United States	Pergamon Press	1988		Ten no. a year,	eng	1996.0	2022.0	4336.0	376.0	435.0	4332.0	
100883417	Neural plasticity	United States	Hindawi Pub. Corp	1998		Four no. a year	eng	1998.0	2022.0	1930.0	177.0	77.0	1930.0	
8008373	Neuro endocrinology letters	Sweden	Society of Integrated Sciences	1979		Six no. a year,	eng	1999.0	2022.0	2841.0	72.0	24.0	0.0	1.0
100887420	Neuro-oncology	England	Oxford University Press	1999		Twevle no. a year,	eng	1999.0	2022.0	3237.0	270.0	353.0	3226.0	
8100437	Neurobiology of aging	United States	Elsevier	1980		Monthly,	eng	1980.0	2023.0	7747.0	304.0	199.0	7710.0	
9500169	Neurobiology of disease	United States	Academic Press	1994		Monthly,	eng	1994.0	2022.0	5315.0	292.0	270.0	5315.0	
9508166	Neurobiology of learning and memory	United States	Academic Press	1995		Bimonthly	eng	1995.0	2022.0	3079.0	139.0	77.0	3074.0	
9511374	Neurocase	England	Routledge	1995		Six no. a year,	eng	1998.0	2022.0	1232.0	72.0	66.0	1232.0	
8006959	Neurochemistry international	England	Pergamon Press.	1980		Thirteen no. a year,	eng	1980.0	2022.0	6649.0	245.0	136.0	6632.0	
7613461	Neurochemical research	United States	Kluwer Academic/Plenum Publishers	1976		Monthly	eng	1976.0	2022.0	9430.0	273.0	411.0	9388.0	
0401057	Neuro-Chirurgie	France	Masson	1955		Bimonthly	fre	1955.0	2022.0	4496.0	118.0	151.0	1450.0	
101778588	Neurocirugía (English Edition)	Spain	Elsevier España, S.L.U.	2017		Bimonthly	eng	2018.0	2022.0	296.0	65.0	69.0	296.0	1.0
101156086	Neurocritical care	United States	Humana Press	2004		Six no. a year,	eng	2004.0	2022.0	2930.0	274.0	349.0	2930.0	
101189034	Neuro-degenerative diseases	Switzerland	Karger	2004		Six no. a year	eng	2004.0	2022.0	836.0	18.0	11.0	836.0	
101517977	Neurodegenerative disease management	England	Future Medicine	2011		Six no. a year	eng	2011.0	2022.0	456.0	44.0	36.0	456.0	
101573167	The Neurodiagnostic journal	United States	ASET - The Neurodiagnostic Society	2012		Quarterly	eng	2012.0	2022.0	304.0	33.0	20.0	246.0	
0035665	Neuroendocrinology	Switzerland	Karger	1965		Twelve no. a year	eng	1968.0	2022.0	6089.0	102.0	123.0	6077.0	
8218700	Neuroepidemiology	Switzerland	S. Karger	1982		Six no. a year	eng	1985.0	2022.0	2006.0	58.0	60.0	2005.0	
9432572	Neurogastroenterology and motility : the official journal of the European Gastrointestinal Motility Society	England	Blackwell Scientific Publications	1994		Bimonthly,	eng	1994.0	2022.0	4123.0	227.0	268.0	4115.0	1.0
9709714	Neurogenetics	United States	Springer-Verlag	1997		Quarterly	eng	1997.0	2022.0	872.0	42.0	39.0	872.0	
9215515	NeuroImage	United States	Academic Press	1992		Semimonthly (except monthly in Mar., June, Sept. and Dec.)	eng	1992.0	2022.0	18380.0	1127.0	832.0	18310.0	
101597070	NeuroImage. Clinical	Netherlands	Elsevier	2012		Irregular	eng	2012.0	2022.0	3246.0	378.0	372.0	3246.0	
9211377	Neuroimaging clinics of North America	United States	W.B. Saunders Co.	1991		Quarterly	eng	1994.0	2023.0	1442.0	53.0	63.0	1073.0	
9422763	Neuroimmunomodulation	Switzerland	S. Karger Medical and Scientific Publishers	1994		6 no. a year,	eng	1994.0	2022.0	1187.0	36.0	57.0	1187.0	
101142069	Neuroinformatics	United States	Humana Press, Inc.	2002		Quarterly	eng	2003.0	2022.0	725.0	47.0	98.0	725.0	
8219232	Neurologic clinics	United States	Saunders	1983		Quarterly	eng	1983.0	2023.0	2237.0	65.0	60.0	1540.0	
0042005	Neurology India	India	Medknow Publications	1964		Quarterly,	eng	1965.0	2022.0	7452.0	565.0	601.0	5613.0	
0400775	Neurologia medico-chirurgica	Japan	Japan Neurosurgical Society.	1959		Monthly	eng	1964.0	2022.0	6160.0	85.0	80.0	6032.0	
0101265	Neurologia i neurochirurgia polska	Poland	Via Medica	1967		Bimonthly	eng	1967.0	2022.0	6103.0	90.0	85.0	1124.0	1.0
101636388	Neurology® neuroimmunology & neuroinflammation	United States	Wolters Kluwer Health/Lippincott Williams & Wilkins	2014			eng	2014.0	2023.0	1149.0	189.0	129.0	1149.0	
7905298	Neurological research	England	Taylor & Francis	1979		Ten no. a year,	eng	1979.0	2022.0	4734.0	132.0	171.0	4673.0	
100959175	Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology	Italy	Springer-Verlag Italia	2000		Bimonthly	eng	2000.0	2022.0	7654.0	812.0	1068.0	7646.0	
101778590	Neurología	Spain		20uu		Nine issues yearly	eng	2007.0	2022.0	1055.0	262.0	203.0	1052.0	
9503763	The neurologist	United States	Lippincott Williams & Wilkins	1995		Bimonthly	eng	2001.0	2022.0	1202.0	72.0	96.0	1201.0	
0401060	Neurology	United States	Lippincott Williams & Wilkins	1951		Forty eight no. a year,	eng	1951.0	2022.0	43195.0	1189.0	1238.0	41711.0	
9804159	Neuromodulation : journal of the International Neuromodulation Society	United States	Elsevier	1998		Bimonthy,	eng	1998.0	2022.0	2187.0	216.0	282.0	2187.0	
101135365	Neuromolecular medicine	United States	Humana Press	2002		Four no. a year	eng	2002.0	2022.0	886.0	52.0	68.0	885.0	
9111470	Neuromuscular disorders : NMD	England	Pergamon Press	1991		Ten no. a year	eng	1991.0	2022.0	3790.0	167.0	129.0	3689.0	
8809320	Neuron	United States	Cell Press	1988		Semimonthly,	eng	1988.0	2022.0	12490.0	404.0	393.0	12488.0	
7609829	Neuropathology and applied neurobiology	England	Blackwell Scientific Publications.	1975		Bimonthly	eng	1978.0	2022.0	2594.0	91.0	109.0	2483.0	
9606526	Neuropathology : official journal of the Japanese Society of Neuropathology	Australia	Blackwell Science Asia	1993		Quarterly	eng	1999.0	2022.0	1740.0	60.0	96.0	1733.0	
8101187	Neuropediatrics	Germany	Hippokrates Verlag	1980		Bimonthly	eng	1980.0	2022.0	2695.0	89.0	107.0	2671.0	
8103156	Neuropeptides	Netherlands	Elsevier	1980		Twelve no. a year	eng	1982.0	2022.0	2930.0	56.0	60.0	2903.0	
0236217	Neuropharmacology	England	Pergamon Press	1970		Eighteen no. a year,	eng	1970.0	2023.0	12851.0	334.0	275.0	12799.0	
8804532	Neurophysiologie clinique = Clinical neurophysiology	France	Elsevier	1988		Six no. a year	eng	1988.0	2022.0	1223.0	53.0	52.0	1213.0	
9440588	Neuropsychiatrie : Klinik, Diagnostik, Therapie und Rehabilitation : Organ der Gesellschaft Österreichischer Nervenärzte und Psychiater	Germany	Dustri-Verlag	1986		Quarterly	ger	2007.0	2022.0	559.0	36.0	44.0	396.0	
7512895	Neuropsychobiology	Switzerland	Karger.	1975		Eight no. a year,	eng	1975.0	2022.0	2848.0	46.0	48.0	2844.0	
9614434	Neuropsychology, development, and cognition. Section B, Aging, neuropsychology and cognition	United States	Inform Healthcare	1996		Quarterly	eng	1997.0	2022.0	814.0	71.0	99.0	814.0	
9112672	Neuropsychological rehabilitation	England	Routledge, Taylor & Francis Group	1991		Ten issues a year,	eng	1996.0	2022.0	1138.0	114.0	150.0	1137.0	
9009029	Neuropsychology review	United States	Kluwer Academic/Plenum Publishers	1990		Quarterly	eng	1990.0	2022.0	720.0	39.0	74.0	720.0	
0020713	Neuropsychologia	England	Pergamon Press	1963		Monthly	eng	1970.0	2022.0	9819.0	289.0	237.0	9807.0	
8904467	Neuropsychology	United States	American Psychological Association	1987		Quarterly	eng	1997.0	2022.0	1988.0	75.0	105.0	1926.0	
100961631	Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakológiai Egyesület lapja = official journal of the Hungarian Association of Psychopharmacology	Hungary	Neuroline	1999		Quarterly	hun	2004.0	2022.0	452.0	17.0	12.0	5.0	1.0
101719700	Neuropsychopharmacology reports	United States	John Wiley & Sons, Inc.	2018		Six issues a year	eng	2018.0	2022.0	277.0	65.0	81.0	277.0	
8904907	Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology	England	Nature Publishing Group	1987		Twelve no. a year	eng	1987.0	2023.0	7293.0	312.0	359.0	7090.0	
101295103	The neuroradiology journal	United States	Sage Publications	2006		Bimonthly	eng	2006.0	2022.0	1705.0	94.0	170.0	1687.0	
1302751	Neuroradiology	Germany	Springer-Verlag.	1970		Monthly	eng	1971.0	2022.0	7273.0	236.0	315.0	7234.0	
100892086	Neurorehabilitation and neural repair	United States	Sage Publications	1999		Nine issues a year	eng	2000.0	2022.0	1641.0	95.0	75.0	1633.0	
9113791	NeuroRehabilitation	Netherlands	IOS Press	1991		Quarterly	eng	1993.0	2022.0	2230.0	114.0	99.0	1851.0	
9100935	Neuroreport	England	Lippincott Williams & Wilkins	1990		Eighteen no. a year	eng	1990.0	2022.0	12710.0	193.0	108.0	12366.0	
7806090	Neuroscience and biobehavioral reviews	United States	Pergamon Press	1978		Ten no. a year,	eng	1979.0	2022.0	5433.0	475.0	501.0	5404.0	
101256850	Neuroscience bulletin	Singapore	Springer Singapore	2005		Bimonthly.	eng	2006.0	2022.0	1640.0	183.0	217.0	1581.0	
7600130	Neuroscience letters	Ireland	Elsevier Scientific Publishers Ireland	1975		Fifty seven no. a year	eng	1975.0	2023.0	35349.0	643.0	451.0	35259.0	
8500749	Neuroscience research	Ireland	Elsevier	1984		Twelve no. a year,	eng	1984.0	2022.0	4450.0	151.0	153.0	4434.0	
7605074	Neuroscience	United States	Elsevier Science	1976		Twenty eight no. a year,	eng	1976.0	2022.0	25603.0	488.0	472.0	25591.0	
101252453	Neurosciences (Riyadh, Saudi Arabia)	Saudi Arabia	Armed Forces Hospital	1996		Quarterly	eng	2000.0	2022.0	1605.0	74.0	40.0	440.0	1.0
9504819	The Neuroscientist : a review journal bringing neurobiology, neurology and psychiatry	United States	Sage Publications	1995		Bimonthly	eng	1996.0	2022.0	1159.0	72.0	97.0	1152.0	
101134359	Neuro-Signals	Switzerland	Cell Physiol Biochem Press GmbH & Co KG	2002		Four no. a year,	eng	2002.0	2022.0	351.0	4.0	3.0	350.0	
9008004	Neurosurgery clinics of North America	United States	W.B. Saunders	1990		Quarterly	eng	1990.0	2023.0	1899.0	53.0	55.0	1177.0	
100896471	Neurosurgical focus	United States	American Association of Neurological Surgeons	1996		Monthly	eng	1996.0	2022.0	4147.0	187.0	167.0	3987.0	1.0
7908181	Neurosurgical review	Germany	Springer Berlin Heidelberg	1978		Four no. a year	eng	1980.0	2022.0	2997.0	336.0	355.0	2988.0	
7802914	Neurosurgery	United States	Lippincott Williams & Wilkins, Inc.	1977		Monthly	eng	1977.0	2022.0	19187.0	552.0	452.0	18011.0	
101290381	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	United States	Springer	2007		Quarterly	eng	2007.0	2022.0	1561.0	211.0	165.0	1561.0	
100929017	Neurotoxicity research	United States	Springer	1999		8 no. a year,	eng	1999.0	2022.0	2062.0	170.0	172.0	2061.0	
8709538	Neurotoxicology and teratology	United States	Pergamon Press	1987		Bimonthly	eng	1987.0	2022.0	2465.0	62.0	52.0	2454.0	
7905589	Neurotoxicology	Netherlands	Elsevier Science	1979		Bimonthly,	eng	1981.0	2022.0	4357.0	128.0	169.0	2889.0	
8303326	Neurourology and urodynamics	United States	Alan R. Liss	1982		Seven no. a year,	eng	1993.0	2022.0	4337.0	239.0	283.0	4319.0	
101627814	The New bioethics : a multidisciplinary journal of biotechnology and the body	England	Taylor & Francis	2012		Quarterly,	eng	2013.0	2022.0	245.0	25.0	40.0	240.0	
100886823	New directions for child and adolescent development	United States	John Wiley & Sons	1998		Quarterly	eng	1998.0	2022.0	745.0	61.0	26.0	736.0	
101669124	New directions for student leadership	United States	Wiley Subscription Services, Inc.	2015		Quarterly	eng	2015.0	2022.0	313.0	50.0	43.0	313.0	
9516291	The new microbiologica	Italy	Edizioni Internazionali srl	1993		Quarterly	eng	1993.0	2022.0	1672.0	37.0	38.0	0.0	1.0
9882884	The New phytologist	England	Wiley on behalf of New Phytologist Trust	1902		Monthly,	eng	1979.0	2023.0	11336.0	862.0	867.0	11335.0	
9100937	New solutions : a journal of environmental and occupational health policy : NS	United States	Sage Publications	1990		Four no. a year	eng	1990.0	2022.0	1209.0	43.0	36.0	1208.0	
9815751	Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco	England	Oxford University Press	1999		Six no. a year	eng	1999.0	2023.0	4700.0	312.0	383.0	4690.0	
101150032	Nigerian journal of clinical practice	India	Medknow Publications	1998		Semiannual	eng	2005.0	2022.0	2949.0	285.0	292.0	2516.0	
8811109	Nigerian journal of physiological sciences : official publication of the Physiological Society of Nigeria	Nigeria	Physiological Society of Nigeria	1983		Annual	eng	2005.0	2022.0	496.0	30.0	19.0	121.0	1.0
9613595	The Nigerian postgraduate medical journal	Nigeria	published by Wolters Kluwer-Medknow for the Nigerian Postgraduate Medical College of Nigeria	1994		Quarterly	eng	2000.0	2022.0	1211.0	48.0	52.0	358.0	
0417457	Nihon eiseigaku zasshi. Japanese journal of hygiene	Japan	Nippon Eisei Gakkai.	1946		4 no. a year,	jpn	1961.0	2022.0	2262.0	10.0	7.0	1638.0	1.0
2984841R	Nihon Hinyōkika Gakkai zasshi. The japanese journal of urology	Japan	Japanese Urological Association	1928		Monthly	jpn	1961.0	2021.0	5949.0	39.0		5233.0	1.0
7505722	Nihon Hōshasen Gijutsu Gakkai zasshi	Japan	Nihon Hōshasen Gijutsu Gakkai	1947		Monthly	jpn	2002.0	2022.0	3454.0	165.0	157.0	3372.0	1.0
19130150R	[Nihon kōshū eisei zasshi] Japanese journal of public health	Japan	Nippon Kōshū Eisei Kyōkai.	1954		Monthly	jpn	1990.0	2022.0	2565.0	65.0	79.0	473.0	1.0
7507332	Nihon Ronen Igakkai zasshi. Japanese journal of geriatrics	Japan	Japan Geriatrics Society	1964		Bimonthly,	jpn	1972.0	2022.0	4695.0	105.0	65.0	3793.0	1.0
2984804R	Nihon saikingaku zasshi. Japanese journal of bacteriology	Japan	Nihon Saikin Gakkai	1944		Quarterly	jpn	1961.0	2022.0	1973.0	18.0	16.0	771.0	1.0
2984683R	Nihon Shokakibyo Gakkai zasshi = The Japanese journal of gastro-enterology	Japan	Japanese Society Of Gastroenterology	1902		Monthly	jpn	1972.0	2022.0	8394.0	135.0	121.0	1036.0	1.0
0420550	Nihon yakurigaku zasshi. Folia pharmacologica Japonica	Japan	Nippon Yakuri Gakkai.	1944		Twelve no. a year	jpn	1961.0	2022.0	5503.0	83.0	113.0	4008.0	1.0
9709307	Nitric oxide : biology and chemistry	United States	Elsevier	1997		Monthly,	eng	1997.0	2022.0	1969.0	66.0	77.0	1964.0	
8915233	NMR in biomedicine	England	Wiley	1988		Ten no. a year,	eng	1988.0	2022.0	3598.0	212.0	263.0	3569.0	
0377015	No shinkei geka. Neurological surgery	Japan	Igaku Shoin.	1973		Monthly	jpn	1974.0	2022.0	7021.0	141.0	122.0	1018.0	1.0
9815620	Noise & health	India	Medknow Publications Pvt. Ltd.	1998		Quarterly	eng	1998.0	2022.0	814.0	14.0	25.0	620.0	
9704130	Nonlinear dynamics, psychology, and life sciences	United States	Society for Chaos Theory in Psychology & Life Sciences	1997		Quarterly	eng	2003.0	2022.0	455.0	22.0	22.0	19.0	
100927567	Nordic journal of psychiatry	England	Informa Healthcare	1999		Bimonthly	eng	2001.0	2022.0	1691.0	91.0	134.0	1686.0	
101666944	NPJ biofilms and microbiomes	United States	Nature Publishing Group	2015			eng	2015.0	2022.0	388.0	91.0	94.0	388.0	
101631999	NPJ primary care respiratory medicine	England	Nature Publishing Group	2014			eng	2014.0	2022.0	494.0	50.0	54.0	494.0	
101677786	NPJ systems biology and applications	England	Nature Publishing Group in partnership with SBI, The Systems Biology Institute	2015			eng	2015.0	2022.0	287.0	49.0	48.0	287.0	
0347631	NTM	Switzerland	Springer International Publishing	1960		Quarterly,	eng	1969.0	2022.0	546.0	41.0	36.0	412.0	
101608980	NTP monograph	United States	Office of Health Assessment and Translation, Division of the National Toxicology Program, National Institute of Environmental Health Sciences, National Institutes of Health, U.S. Department of Health and Human Services	2012			eng	2012.0	2019.0	5.0			3.0	1.0
9304420	Nuclear medicine and biology	United States	Elsevier	1993		Eight no. a year	eng	1993.0	2022.0	3412.0	81.0	66.0	3403.0	
8201017	Nuclear medicine communications	England	Lippincott Williams & Wilkins	1980		Monthly	eng	1984.0	2022.0	5864.0	183.0	164.0	5457.0	
100886103	Nuclear medicine review. Central & Eastern Europe	Poland	Via Medica	1998		Two no. a year	eng	1998.0	2022.0	648.0	30.0	36.0	311.0	
101562758	Nucleic acid therapeutics	United States	Mary Ann Liebert, Inc.	2011		Bimonthly	eng	2011.0	2022.0	507.0	42.0	51.0	507.0	
0411011	Nucleic acids research	England	Oxford University Press	1974		Twenty four no. a year	eng	1974.0	2022.0	49152.0	1319.0	1449.0	48824.0	
100892832	Nucleosides, nucleotides & nucleic acids	United States	Taylor & Francis	2000		Monthly	eng	2000.0	2022.0	2941.0	69.0	115.0	2937.0	
101518322	Nucleus (Austin, Tex.)	United States	Taylor & Francis	2010		Bimonthly	eng	2010.0	2022.0	636.0	9.0	18.0	636.0	
7609387	Nuklearmedizin. Nuclear medicine	Germany	Thieme	1976		Eight no. a year,	eng	1976.0	2022.0	2460.0	68.0	47.0	678.0	
7703976	Nursing administration quarterly	United States	Lippincott Williams & Wilkins	1976		Quarterly	eng	1976.0	2023.0	2395.0	54.0	52.0	1913.0	
101554473	Nursing children and young people	England	RCNi	2011		Bimonthly,	eng	2011.0	2022.0	1117.0	28.0	30.0	1115.0	1.0
0042033	The Nursing clinics of North America	United States	W B Saunders	1966		Quarterly	eng	1966.0	2022.0	3638.0	53.0	57.0	1096.0	
