NlmUniqueID	MeshHeading	sherpa_id_x	sherpa_has_oa_path	embargo	sherpa_id_y	embargo_published_version	embargo_accepted_version	sherpa_oa_green	sherpa_id	additional_oa_fee	sherpa_oa_hybrid
9717520	Musculoskeletal Diseases	10726.0	yes	12.0	10726.0		12.0	yes	10726.0	yes	hybrid or gold
9606001	Fetal Diseases										
9606001	Infant Care										
9606001	Infant, Newborn, Diseases										
9606001	Intensive Care, Neonatal										
8110298	Nephrology	4827.0	yes	12.0	4827.0		12.0	yes	4827.0	yes	hybrid or gold
8111343	Neurology	10727.0	yes	12.0	10727.0		12.0	yes	10727.0	yes	hybrid or gold
1264464	Nuclear Medicine	12945.0	yes	12.0	12945.0		12.0	yes	12945.0	yes	hybrid or gold
9431621	Nurse Administrators										
9431621	Nursing Services										
9431621	Nursing, Supervisory										
0420432	Neoplasms	4828.0	yes	12.0	4828.0		12.0	yes	4828.0	yes	hybrid or gold
8504688	Oncology Nursing	4829.0	yes	12.0	4829.0		12.0	yes	4829.0	yes	hybrid or gold
8610759	Ophthalmology	1002.0	yes	12.0	1002.0		12.0	yes	1002.0	yes	hybrid or gold
9511978	Orthodontics										
9008093	Child										
9008093	Communicable Diseases										
9008093	Infant										
9441351	Child	4831.0	yes	12.0	4831.0		12.0	yes	4831.0	yes	hybrid or gold
9441351	Infant	4831.0	yes	12.0	4831.0		12.0	yes	4831.0	yes	hybrid or gold
9441351	Nervous System Diseases	4831.0	yes	12.0	4831.0		12.0	yes	4831.0	yes	hybrid or gold
9216162	Child	4832.0	yes	12.0	4832.0		12.0	yes	4832.0	yes	hybrid or gold
9216162	Infant	4832.0	yes	12.0	4832.0		12.0	yes	4832.0	yes	hybrid or gold
9216162	Surgical Procedures, Operative	4832.0	yes	12.0	4832.0		12.0	yes	4832.0	yes	hybrid or gold
7801132	Perinatology	4833.0	yes	12.0	4833.0		12.0	yes	4833.0	yes	hybrid or gold
9206988	Operating Room Nursing										
0235734	Psychiatry										
9202882	Neoplasms	4834.0	yes	12.0	4834.0		12.0	yes	4834.0	yes	hybrid or gold
18650060R	Medicine										
18650060R	Pharmaceutical Preparations										
8308354	Endocrinology										
8308354	Reproduction										
100909394	Reproductive Medicine	10729.0	yes	12.0	10729.0		12.0	yes	10729.0	yes	hybrid or gold
9431858	Critical Care	10730.0	yes	12.0	10730.0		12.0	yes	10730.0	yes	hybrid or gold
9431858	Respiratory System	10730.0	yes	12.0	10730.0		12.0	yes	10730.0	yes	hybrid or gold
9431858	Respiratory Tract Diseases	10730.0	yes	12.0	10730.0		12.0	yes	10730.0	yes	hybrid or gold
8700961	Respiratory Tract Diseases										
0053252	Radiography	4835.0	yes	12.0	4835.0		12.0	yes	4835.0	yes	hybrid or gold
8405117	Language Disorders	10731.0	yes	12.0	10731.0		12.0	yes	10731.0	yes	hybrid or gold
8405117	Speech Disorders	10731.0	yes	12.0	10731.0		12.0	yes	10731.0	yes	hybrid or gold
8503713	Neoplasms										
8917640	Cardiovascular Surgical Procedures	4837.0	yes	12.0	4837.0		12.0	yes	4837.0	yes	hybrid or gold
8917640	Thoracic Surgery	4837.0	yes	12.0	4837.0		12.0	yes	4837.0	yes	hybrid or gold
9815944	Cardiac Surgical Procedures	4838.0	yes	12.0	4838.0		12.0	yes	4838.0	yes	hybrid or gold
9815944	Child	4838.0	yes	12.0	4838.0		12.0	yes	4838.0	yes	hybrid or gold
9815944	Heart Defects, Congenital	4838.0	yes	12.0	4838.0		12.0	yes	4838.0	yes	hybrid or gold
9815944	Infant	4838.0	yes	12.0	4838.0		12.0	yes	4838.0	yes	hybrid or gold
0431155	Hemostasis	10732.0	yes	12.0	10732.0		12.0	yes	10732.0	yes	hybrid or gold
0431155	Thrombosis	10732.0	yes	12.0	10732.0		12.0	yes	10732.0	yes	hybrid or gold
8504689	Magnetic Resonance Imaging	16559.0	yes	12.0	16559.0		12.0	yes	16559.0	yes	hybrid or gold
8504689	Tomography, X-Ray Computed	16559.0	yes	12.0	16559.0		12.0	yes	16559.0	yes	hybrid or gold
8504689	Ultrasonography	16559.0	yes	12.0	16559.0		12.0	yes	16559.0	yes	hybrid or gold
8306110	Urology										
9514993	Urologic Neoplasms										
100940307	Vascular Diseases										
8809602	Vascular Surgical Procedures	4839.0	yes	12.0	4839.0		12.0	yes	4839.0	yes	hybrid or gold
8610760	Animals, Domestic										
8610760	Veterinary Medicine										
20720030R	Drug Therapy										
20720030R	Medicine										
7610632	Sensation										
101204366	Biosensing Techniques	17524.0	yes	0.0	17524.0	0.0	0.0	yes			
101650673	Hematologic Diseases										
8805715	Administrative Personnel										
8805715	Nurse Administrators										
8805715	Nursing, Supervisory										
0036662	Child Psychiatry										
20720160R	Medicine										
20720160R	Social Welfare										
8601748	Nursing										
0404406	General Surgery										
0404406	Medicine										
20720340R	Sanitary Engineering										
20720340R	Sewage										
9506704	Child Abuse, Sexual	9467.0	yes	0.0	9467.0		0.0	yes	9467.0	yes	hybrid or gold
9506704	Sex Offenses	9467.0	yes	0.0	9467.0		0.0	yes	9467.0	yes	hybrid or gold
101316472	Sex Determination Processes	9050.0	yes	0.0	9050.0		0.0	yes	9050.0	yes	hybrid or gold
101316472	Sex Differentiation	9050.0	yes	0.0	9050.0		0.0	yes	9050.0	yes	hybrid or gold
101242667	HIV Infections	7751.0	yes	0.0	7751.0		0.0	yes	7751.0	yes	hybrid or gold
101242667	Pregnancy in Adolescence	7751.0	yes	0.0	7751.0		0.0	yes	7751.0	yes	hybrid or gold
101242667	Reproductive Medicine	7751.0	yes	0.0	7751.0		0.0	yes	7751.0	yes	hybrid or gold
101242667	Sexual Behavior	7751.0	yes	0.0	7751.0		0.0	yes	7751.0	yes	hybrid or gold
101242667	Sexually Transmitted Diseases	7751.0	yes	0.0	7751.0		0.0	yes	7751.0	yes	hybrid or gold
101614773	Sexual Dysfunction, Physiological	27423.0	yes	12.0	27423.0		12.0	yes	27423.0	yes	hybrid or gold
100955730	Genetic Phenomena										
100955730	Plant Physiological Phenomena										
100955730	Plants, Genetically Modified										
100955730	Reproduction										
101743493	Reproductive Health	37224.0	yes	0.0	37224.0	0.0	0.0	yes			
101743493	Sexual Health	37224.0	yes	0.0	37224.0	0.0	0.0	yes			
101743493	Women's Health	37224.0	yes	0.0	37224.0	0.0	0.0	yes			
101743493	Women's Rights	37224.0	yes	0.0	37224.0	0.0	0.0	yes			
101530546	Reproductive Health Services	16831.0	yes	12.0	16831.0		12.0	yes	16831.0	yes	hybrid or gold
101530546	Reproductive Physiological Phenomena	16831.0	yes	12.0	16831.0		12.0	yes	16831.0	yes	hybrid or gold
101530546	Sexually Transmitted Diseases	16831.0	yes	12.0	16831.0		12.0	yes	16831.0	yes	hybrid or gold
7705941	Sexually Transmitted Diseases	8920.0	yes	0.0	8920.0	0.0	12.0	yes	8920.0	yes	hybrid or gold
9805554	HIV Infections	1947.0	yes	0.0	1947.0		0.0	yes	1947.0	yes	hybrid or gold
9805554	Sexually Transmitted Diseases	1947.0	yes	0.0	1947.0		0.0	yes	1947.0	yes	hybrid or gold
20720470R	Medicine										
101090220	Dentistry										
20730110R	Communicable Disease Control										
20730110R	Public Health										
20730140R	Physiology										
20730130R	Physiology										
9426463	Biotechnology										
20730160R	Biochemistry										
20730160R	Biophysics										
9426398	Biomedical Engineering										
0413570	Biology										
1275704	Dentistry										
20730300R	Dentistry										
7506047	Mouth										
0136676	Dental Instruments										
0136676	Dental Materials										
8502723	Dental Equipment										
8502723	Dental Instruments										
8502723	Dental Materials										
8502723	Technology, Dental										
20730400R	Dentistry										
0413747	Dentistry										
20730410R	Medicine										
0067457	Neurology										
0413571	Psychology										
20730560R	Medicine										
7604322	Dentistry										
9421564	Shock	8921.0	yes	0.0	8921.0	0.0	12.0	yes	8921.0	yes	hybrid or gold
0142214	Food Additives										
0142214	Food Analysis										
0142214	Food Microbiology										
0136612	Pediatric Dentistry										
7511977	Pediatrics										
0413572	Pediatrics										
0413750	Medicine										
8302367	Dentistry										
0413751	General Surgery										
101162609	Medicine										
8212608	Medicine										
20740130R	Medicine										
20740120R	Medicine										
9001504	Acquired Immunodeficiency Syndrome										
0404407	Blindness										
0404407	Ophthalmology										
8300481	Ophthalmology										
101676423	Molecular Targeted Therapy	35383.0	yes	0.0	35383.0	0.0		yes			
101676423	Signal Transduction	35383.0	yes	0.0	35383.0	0.0		yes			
9609817	Esthetics, Dental										
9609817	Periodontal Diseases										
101264408	Patient Simulation	8922.0	yes	0.0	8922.0	0.0	12.0	yes	8922.0	yes	hybrid or gold
0061432	Medicine										
20740250R	Medicine										
7513690	Dentistry										
0404516	Medicine										
20740470R	Medicine										
20740450R	Medicine										
2984851R	Neurology										
20740560R	Heart										
9423167	Nurses										
9423167	Nursing										
9423167	Sweden										
0026740	Veterinary Medicine										
101561193	Muscle, Skeletal	19299.0	yes	0.0	19299.0	0.0	0.0	yes			
7701953	Bone Diseases	8225.0	yes	12.0	8225.0		12.0	yes	8225.0	yes	hybrid or gold
7701953	Bone and Bones	8225.0	yes	12.0	8225.0		12.0	yes	8225.0	yes	hybrid or gold
7701953	Radiography	8225.0	yes	12.0	8225.0		12.0	yes	8225.0	yes	hybrid or gold
20740650R	Dermatology										
8810069	Skin										
8810069	Skin Diseases										
9807277	Skin										
9807277	Skin Diseases										
9807277	Skin Physiological Phenomena										
101188418	Skin	9051.0	yes	0.0	9051.0		0.0	yes	9051.0	yes	hybrid or gold
101188418	Skin Diseases	9051.0	yes	0.0	9051.0		0.0	yes	9051.0	yes	hybrid or gold
101188418	Skin Physiological Phenomena	9051.0	yes	0.0	9051.0		0.0	yes	9051.0	yes	hybrid or gold
9504453	Biomedical Engineering	11902.0	yes	12.0	11902.0		12.0	yes	11902.0	yes	hybrid or gold
9504453	Diagnostic Imaging	11902.0	yes	12.0	11902.0		12.0	yes	11902.0	yes	hybrid or gold
9504453	Skin Diseases	11902.0	yes	12.0	11902.0		12.0	yes	11902.0	yes	hybrid or gold
9504453	Skin Physiological Phenomena	11902.0	yes	12.0	11902.0		12.0	yes	11902.0	yes	hybrid or gold
9891441	Dermatologic Agents										
9891441	Skin Diseases										
101168327	Cosmetic Techniques										
101168327	Skin Diseases										
101697563	Drug Discovery										
101697563	Molecular Targeted Therapy										
101697563	Technology, Pharmaceutical										
101697564	Automation, Laboratory										
101697564	Informatics										
101697564	Miniaturization										
7809084	Sleep	10336.0	yes	0.0	10336.0	0.0	12.0	yes	10336.0	yes	hybrid or gold
7809084	Sleep Wake Disorders	10336.0	yes	0.0	10336.0	0.0	12.0	yes	10336.0	yes	hybrid or gold
9804161	Respiration Disorders	8226.0	yes	12.0	8226.0		12.0	yes	8226.0	yes	hybrid or gold
9804161	Sleep Wake Disorders	8226.0	yes	12.0	8226.0		12.0	yes	8226.0	yes	hybrid or gold
101656808	Sleep	33399.0	yes	12.0	33399.0		12.0	yes	33399.0	yes	hybrid or gold
100898759	Sleep	12947.0	yes	12.0	12947.0		12.0	yes	12947.0	yes	hybrid or gold
100898759	Sleep Wake Disorders	12947.0	yes	12.0	12947.0		12.0	yes	12947.0	yes	hybrid or gold
101271531	Sleep Wake Disorders	4840.0	yes	12.0	4840.0		12.0	yes	4840.0	yes	hybrid or gold
9804678	Sleep Wake Disorders	12948.0	yes	12.0	12948.0		12.0	yes	12948.0	yes	hybrid or gold
100901064	Sleep										
100901064	Sleep Wake Disorders										
7705943	Organization and Administration										
20740780R	Medicine										
9440320	Poland										
9440320	Research Personnel										
101235338	Miniaturization	1911.0	yes	12.0	1911.0		12.0	yes	1911.0	yes	hybrid or gold
101235338	Nanotechnology	1911.0	yes	12.0	1911.0		12.0	yes	1911.0	yes	hybrid or gold
101530974	Cell Physiological Phenomena	12109.0	yes	0.0	12109.0	0.0	0.0	yes			
101530974	GTP Phosphohydrolases	12109.0	yes	0.0	12109.0	0.0	0.0	yes			
101724536	Nanotechnology	41742.0	yes	12.0	41742.0		12.0	yes	41742.0	yes	hybrid or gold
20810020R	Chemical Industry										
20810020R	Soaps										
20810020R	Surface-Active Agents										
1300321	Chemical Industry										
1300321	Soaps										
1300321	Surface-Active Agents										
20810050R	Alcoholism										
0330732	Microbiology										
0205621	Demography										
0205621	Ecology										
0205621	Genetics, Medical										
101288795	Cognitive Science	1393.0	yes	0.0	1393.0	0.0	0.0	yes			
101288795	Neurosciences	1393.0	yes	0.0	1393.0	0.0	0.0	yes			
101288795	Social Behavior	1393.0	yes	0.0	1393.0	0.0	0.0	yes			
20810070R	Sociology										
0433431	Physiology										
8810360	History of Medicine										
8810360	Research										
8810360	Social Conditions										
20820760R	Dermatology										
20820760R	Sexually Transmitted Diseases										
20820760R	Skin										
20820760R	Syphilis										
0423432	Preventive Medicine										
0423432	Public Health										
0423432	Social Medicine										
101279009	Cognitive Science	1230.0	yes	12.0	1230.0		12.0	yes	1230.0	yes	hybrid or gold
101279009	Neuropsychology	1230.0	yes	12.0	1230.0		12.0	yes	1230.0	yes	hybrid or gold
101279009	Psychology, Social	1230.0	yes	12.0	1230.0		12.0	yes	1230.0	yes	hybrid or gold
8505332	History of Nursing										
0367361	Social Conditions										
0367361	Social Problems										
0367361	Sociology										
0367361	United States										
20810170R	Psychology, Social										
20810170R	Sociology										
0072265	Psychiatry										
0072265	Psychology, Social										
8804358	Community Psychiatry	8228.0	yes	12.0	8228.0		12.0	yes	8228.0	yes	hybrid or gold
8804358	Epidemiology	8228.0	yes	12.0	8228.0		12.0	yes	8228.0	yes	hybrid or gold
8804358	Mental Disorders	8228.0	yes	12.0	8228.0		12.0	yes	8228.0	yes	hybrid or gold
7806155	Psychology, Social										
7910380	Psychology, Social										
0415065	Rehabilitation										
101295315	Fertility										
101295315	Reproduction										
20810190R	Social Sciences										
8303205	Social Medicine	31827.0	yes	12.0	31827.0		12.0	yes	31827.0	yes	hybrid or gold
8303205	Sociology	31827.0	yes	12.0	31827.0		12.0	yes	31827.0	yes	hybrid or gold
0121744	Medicine										
0121744	Social Medicine										
0121744	Social Sciences										
8106599	Sociology, Medical										
8109995	Anthropology										
8109995	Delivery of Health Care										
8109996	Economics, Medical										
8109997	Delivery of Health Care										
8109997	Environment										
8109997	Epidemiology										
8106600	Psychology										
8108895	Ethics										
8108895	Ethics, Medical										
7905391	Anthropology										
7905391	Delivery of Health Care										
7905392	Economics, Medical										
7905393	Delivery of Health Care										
7905393	Environment										
7905393	Epidemiology										
7905394	Psychology, Clinical										
7905394	Sociology										
7905394	Sociology, Medical										
0330501	Behavioral Sciences	16564.0	yes	12.0	16564.0		12.0	yes	16564.0	yes	hybrid or gold
0330501	Social Sciences	16564.0	yes	12.0	16564.0		12.0	yes	16564.0	yes	hybrid or gold
8302370	Social Security										
8302370	United States										
0413573	Social Work										
7506743	Science	9479.0	yes	0.0	9479.0		0.0	yes	9479.0	yes	hybrid or gold
7506743	Technology	9479.0	yes	0.0	9479.0		0.0	yes	9479.0	yes	hybrid or gold
2984852R	Social Medicine	21443.0	yes	24.0	21443.0		24.0	yes			
2984852R	Social Work	21443.0	yes	24.0	21443.0		24.0	yes			
2984852R	Social Work, Psychiatric	21443.0	yes	24.0	21443.0		24.0	yes			
7603729	Social Work	6077.0	yes	12.0	6077.0		12.0	yes	6077.0	yes	hybrid or gold
7603729	Social Work, Psychiatric	6077.0	yes	12.0	6077.0		12.0	yes	6077.0	yes	hybrid or gold
101308228	Health Policy	6079.0	yes	12.0	6079.0		12.0	yes	6079.0	yes	hybrid or gold
101308228	Public Policy	6079.0	yes	12.0	6079.0		12.0	yes	6079.0	yes	hybrid or gold
101308228	Social Work	6079.0	yes	12.0	6079.0		12.0	yes	6079.0	yes	hybrid or gold
9434315	Social Welfare										
9434315	Social Work										
7802723	Social Welfare										
7802723	Social Work										
20810160R	Public Health										
20810160R	Sweden										
0317062	Social Sciences										
0317062	Sociology										
8211649	Delivery of Health Care										
8211649	Socioeconomic Factors										
8211649	United States										
8205036	Sociology, Medical	15947.0	yes	12.0	15947.0		12.0	yes	15947.0	yes	hybrid or gold
0357344	Sociology										
0246313	Sociology										
7806156	Psychology, Social										
101295070	Chemistry	18033.0	yes	12.0	18033.0		12.0	yes	18033.0	yes	hybrid or gold
101295070	Physics	18033.0	yes	12.0	18033.0		12.0	yes	18033.0	yes	hybrid or gold
101623819	Biocompatible Materials	31865.0	yes	0.0	31865.0		0.0	yes	31865.0	yes	hybrid or gold
101623819	Robotics	31865.0	yes	0.0	31865.0		0.0	yes	31865.0	yes	hybrid or gold
101623819	Technology	31865.0	yes	0.0	31865.0		0.0	yes	31865.0	yes	hybrid or gold
8511884	Computers										
8511884	Hospital Administration										
8511884	Information Systems										
8511884	Software										
0142217	Medicine										
0313161	Nursing										
20910550R	Medicine										
20910580R	Medicine										
20910580R	Nursing										
8406863	Cardiology										
8406864	General Surgery										
8203333	General Surgery										
8215995	General Surgery										
9310889	Education, Nursing										
9310889	Medicine										
9616322	Aged	10513.0	yes	12.0	10513.0		12.0	yes			
9616322	Geriatrics	10513.0	yes	12.0	10513.0		12.0	yes			
9616322	Health Services for the Aged	10513.0	yes	12.0	10513.0		12.0	yes			
9616322	Nursing Care	10513.0	yes	12.0	10513.0		12.0	yes			
8209882	Child Care										
8209882	Gynecology										
8209882	Obstetrics										
8213615	Child Care										
8213615	Gynecology										
8213615	Obstetrics										
8213615	Pediatrics										
8215994	Tropical Medicine										
9604503	Child Care	10514.0	yes	12.0	10514.0		12.0	yes			
9604503	Pediatric Nursing	10514.0	yes	12.0	10514.0		12.0	yes			
9604503	Pediatrics	10514.0	yes	12.0	10514.0		12.0	yes			
8203334	Psychiatry	10627.0	yes	12.0	10627.0		12.0	yes	10627.0	yes	hybrid or gold
9306181	Magnetic Resonance Spectroscopy	16042.0	yes	18.0	16042.0		18.0	yes	16042.0	yes	hybrid or gold
8403568	Cytogenetics										
8403568	Hybrid Cells										
8403568	Molecular Biology										
7506054	Cytogenetics										
7506054	Hybrid Cells										
8904127	Psychomotor Performance	1003.0	yes	12.0	1003.0		12.0	yes	1003.0	yes	hybrid or gold
8904127	Sensation	1003.0	yes	12.0	1003.0		12.0	yes	1003.0	yes	hybrid or gold
8904127	Sensory Receptor Cells	1003.0	yes	12.0	1003.0		12.0	yes	1003.0	yes	hybrid or gold
8404780	Sensation										
8404780	Sensory Receptor Cells										
20910650R	Dentistry										
8702243	Medical Oncology										
8702243	Radiotherapy										
9312251	Neoplasms										
9108831	Dentistry										
9108831	Dentistry, Operative										
2984855R	Military Medicine										
9601665	Forensic Medicine										
0417504	Hospitals										
0404521	Optometry										
0316751	Medicine										
0404522	General Surgery										
0404522	Medicine										
20920620R	General Surgery										
20920620R	Medicine										
20930060R	General Surgery										
0266303	Public Health										
0266303	Tropical Medicine										
7511346	General Surgery										
7511346	Medicine										
0063413	Genetics										
0315573	Developmental Biology										
0321347	Ecology										
0404525	Medicine										
20930170R	Medicine										
0404526	Public Health										
0404526	Russia										
0404527	Medicine										
0404527	Public Health										
59320360R	Neoplasms										
59830570R	Tuberculosis										
101604515	Biomedical Technology										
101604515	Russia										
20930290R	Science										
7502479	Preventive Medicine										
7502479	Social Medicine										
0436033	Adolescent										
0436033	Education										
0436033	Social Medicine										
0422620	Extraterrestrial Environment										
0422620	Space Flight										
9425305	Aerospace Medicine										
9425305	Biomedical Engineering										
9425305	Space Flight										
101095192	Psychology	24424.0	yes	6.0	24424.0		6.0	yes	24424.0	yes	hybrid or gold
20930400R	Cerebral Palsy										
101516571	Epidemiologic Methods	17153.0	yes	12.0	17153.0		12.0	yes	17153.0	yes	hybrid or gold
101516571	Geographic Information Systems	17153.0	yes	12.0	17153.0		12.0	yes	17153.0	yes	hybrid or gold
101516571	Statistics as Topic	17153.0	yes	12.0	17153.0		12.0	yes	17153.0	yes	hybrid or gold
8602662	Space Perception										
8602662	Vision, Ocular										
8602662	Visual Perception										
8103755	Dental Care for Disabled	15243.0	yes	12.0	15243.0		12.0	yes	15243.0	yes	hybrid or gold
8103755	Dental Service, Hospital	15243.0	yes	12.0	15243.0		12.0	yes	15243.0	yes	hybrid or gold
8103755	Geriatric Dentistry	15243.0	yes	12.0	15243.0		12.0	yes	15243.0	yes	hybrid or gold
0423211	Education, Special										
0423517	Education, Special										
8302514	Delivery of Health Care										
8302514	Jurisprudence										
8302514	United States										
9423043	Delivery of Health Care										
9423043	Jurisprudence										
9423043	United States										
57630800R	Library Science										
7506056	India										
7506056	Public Health										
7506056	Research										
8001537	Endocrinology										
8001537	Metabolism										
9602533	Molecular Biology	15140.0	yes	12.0	15140.0		12.0	yes	15140.0	yes	hybrid or gold
9602533	Spectrum Analysis	15140.0	yes	12.0	15140.0		12.0	yes	15140.0	yes	hybrid or gold
0123303	Speech Disorders										
0413755	Biology										
0413755	Medicine										
20940070R	Medicine										
9609749	Paraplegia	4038.0	yes	6.0	4038.0		6.0	yes	4038.0	yes	hybrid or gold
9609749	Quadriplegia	4038.0	yes	6.0	4038.0		6.0	yes	4038.0	yes	hybrid or gold
9609749	Spinal Cord Diseases	4038.0	yes	6.0	4038.0		6.0	yes	4038.0	yes	hybrid or gold
9609749	Spinal Cord Injuries	4038.0	yes	6.0	4038.0		6.0	yes	4038.0	yes	hybrid or gold
101680856	Spinal Cord Diseases	31866.0	yes	6.0	31866.0		6.0	yes	31866.0	yes	hybrid or gold
101680856	Spinal Cord Injuries	31866.0	yes	6.0	31866.0		6.0	yes	31866.0	yes	hybrid or gold
7610646	Spinal Diseases	8925.0	yes	0.0	8925.0	0.0	12.0	yes	8925.0	yes	hybrid or gold
7610646	Spine	8925.0	yes	0.0	8925.0	0.0	12.0	yes	8925.0	yes	hybrid or gold
101603979	Spinal Diseases	28957.0	yes	12.0	28957.0		12.0	yes			
101130732	Spinal Diseases	16776.0	yes	12.0	16776.0		12.0	yes	16776.0	yes	hybrid or gold
0072026	Medicine										
20940110R	Physical Education and Training										
20940110R	Sports										
101151352	Biomechanical Phenomena	6111.0	yes	12.0	6111.0		12.0	yes	6111.0	yes	hybrid or gold
101151352	Sports	6111.0	yes	12.0	6111.0		12.0	yes	6111.0	yes	hybrid or gold
101518422	Athletic Injuries	9488.0	yes	0.0	9488.0		0.0	yes	9488.0	yes	hybrid or gold
101518422	Musculoskeletal Physiological Phenomena	9488.0	yes	0.0	9488.0		0.0	yes	9488.0	yes	hybrid or gold
101518422	Physical Education and Training	9488.0	yes	0.0	9488.0		0.0	yes	9488.0	yes	hybrid or gold
8412297	Physical Exertion	18279.0	yes	12.0	18279.0		12.0	yes	18279.0	yes	hybrid or gold
8412297	Sports Medicine	18279.0	yes	12.0	18279.0		12.0	yes	18279.0	yes	hybrid or gold
9315689	Arthroscopy	8927.0	yes	6.0	8927.0		6.0	yes			
9315689	Athletic Injuries	8927.0	yes	6.0	8927.0		6.0	yes			
8904133	Athletic Injuries	10864.0	yes	12.0	10864.0		12.0	yes	10864.0	yes	hybrid or gold
0432606	Poland										
0432606	Science										
0432606	Societies, Scientific										
7910384	Allergy and Immunology										
7910384	Immune System Diseases										
7906144	Delivery of Health Care										
7906144	Quality of Health Care										
9004141	Vascular Diseases										
20940250R	Medicine										
20940250R	Pharmacology										
101737969	Health Services for the Aged										
101737969	Pharmaceutical Preparations										
101737969	Pharmacy										
101737969	Pharmacy Administration										
8500287	Administrative Personnel										
8500287	Nurse Administrators										
8500287	Nursing										
8500287	Nursing Staff										
20520010R	Dentistry										
20520010R	Mouth Diseases										
0105723	Chronic Disease										
20520300R	Medicine										
20520340R	Medicine										
0200142	Catholicism										
0200142	Medicine										
0200142	Societies, Medical										
0103531	Medicine										
7500333	Medicine										
0121503	Nursing										
8007707	Medicine										
9429356	Clinical Medicine										
9429356	Surgical Procedures, Operative										
7504521	Environmental Health										
7504521	Public Health										
16650050R	Medicine										
21340200R	Medicine										
0404535	Histocytochemistry										
0404535	Staining and Labeling										
7703790	Jurisprudence										
21010060R	Medicine										
101133951	Accidents, Traffic										
101133951	Biomechanical Phenomena										
101133951	Wounds and Injuries										
101769501	Biomedical Research	37443.0	yes	0.0	37443.0	0.0	0.0	yes			
101769501	Clinical Laboratory Techniques	37443.0	yes	0.0	37443.0	0.0	0.0	yes			
101769501	Clinical Trial Protocols as Topic	37443.0	yes	0.0	37443.0	0.0	0.0	yes			
101769501	Reproducibility of Results	37443.0	yes	0.0	37443.0	0.0	0.0	yes			
101176023	Genetics	19269.0	yes	12.0	19269.0	12.0		yes	19269.0	yes	hybrid or gold
101176023	Molecular Biology	19269.0	yes	12.0	19269.0	12.0		yes	19269.0	yes	hybrid or gold
101176023	Statistics as Topic	19269.0	yes	12.0	19269.0	12.0		yes	19269.0	yes	hybrid or gold
8410965	Insurance, Life										
8410965	Life Expectancy										
8410965	Public Health										
8410965	United States										
8410965	Vital Statistics										
8301711	Insurance, Life										
8301711	Life Expectancy										
8301711	United States										
8301711	Vital Statistics										
7503677	Insurance, Life										
7503677	Life Expectancy										
7503677	United States										
7503677	Vital Statistics										
8215016	Biometry	7571.0	yes	12.0	7571.0		12.0	yes	7571.0	yes	hybrid or gold
8215016	Medicine	7571.0	yes	12.0	7571.0		12.0	yes	7571.0	yes	hybrid or gold
8215016	Statistics as Topic	7571.0	yes	12.0	7571.0		12.0	yes	7571.0	yes	hybrid or gold
9212457	Research	9490.0	yes	0.0	9490.0		0.0	yes	9490.0	yes	hybrid or gold
9212457	Review Literature as Topic	9490.0	yes	0.0	9490.0		0.0	yes	9490.0	yes	hybrid or gold
9212457	Statistics as Topic	9490.0	yes	0.0	9490.0		0.0	yes	9490.0	yes	hybrid or gold
8007965	Demography										
8007965	Health Planning										
8007965	Mortality										
8007965	Statistics as Topic										
8007965	United States										
9713417	Delivery of Health Care										
9713417	United States										
8609408	Health Occupations										
8609408	Jurisprudence										
8609408	Legislation, Nursing										
8609408	United States										
100966540	Community Participation										
100966540	Consumer Advocacy										
100966540	Health Care Reform										
100966540	Health Services Accessibility										
100966540	Insurance, Health										
100966540	United States										
101611300	Stem Cells	25619.0	yes	0.0	25619.0	0.0	0.0	yes			
101316957	Stem Cells	15135.0	yes	0.0	15135.0	0.0	0.0	yes			
101527581	Stem Cells	2669.0	yes	0.0	2669.0	0.0	0.0	yes			
101255952	Stem Cells										
101752767	Stem Cells	15660.0	yes	12.0	15660.0		12.0	yes	15660.0	yes	hybrid or gold
9304532	Stem Cells	1051.0	yes	12.0	1051.0		12.0	yes	1051.0	yes	hybrid or gold
8110002	Cell Differentiation										
8110002	Cell Division										
8110002	Hematopoietic Stem Cells										
101197107	Hematopoietic Stem Cell Transplantation	164.0	yes	0.0	164.0		0.0	yes	164.0	yes	hybrid or gold
101197107	Stem Cells	164.0	yes	0.0	164.0		0.0	yes	164.0	yes	hybrid or gold
101578022	Stem Cells	41236.0	yes	0.0	41236.0	0.0	0.0	yes			
101578022	Translational Medical Research	41236.0	yes	0.0	41236.0	0.0	0.0	yes			
9888939	Acquired Immunodeficiency Syndrome										
9888939	HIV Infections										
8902881	Neurosurgical Procedures	9052.0	yes	0.0	9052.0		0.0	yes	9052.0	yes	hybrid or gold
8902881	Stereotaxic Techniques	9052.0	yes	0.0	9052.0		0.0	yes	9052.0	yes	hybrid or gold
0350154	Steroids										
0404536	Steroids	17156.0	yes	12.0	17156.0		12.0	yes	17156.0	yes	hybrid or gold
0350520	Lipids										
0350520	Steroids										
9439500	Emergencies										
9439500	Wounds and Injuries										
8006577	Dentistry										
8907513	Dentistry										
9211536	Dentistry										
0322351	Dentistry										
0322351	Mouth Diseases										
0421506	Mouth Diseases										
21010730R	Dentistry										
8508471	Dentistry										
8508471	Mouth Diseases										
8508471	Surgery, Oral										
21010710R	Dentistry										
7904438	Dentistry										
0404540	Mouth Diseases										
7513067	Mouth Diseases										
21010700R	Mouth Diseases										
9111525	Mouth Diseases										
0412072	Mouth Diseases										
