NlmUniqueID	embargo	license	conditions	article_version	sherpa_created	sherpa_last_modified	sherpa_id	embargo_published_version	embargo_accepted_version
101688624	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:10	32899		0.0
101688624	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:10	32899		0.0
101688624	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:10	32899		0.0
101688624	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:10	32899		0.0
101688624	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:10	32899		0.0
101724288	12	cc_by_nc	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2017-12-07 13:51:13	2022-07-26 12:22:53	33323		12.0
101724288	12	cc_by_nc_nd	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2017-12-07 13:51:13	2022-07-26 12:22:53	33323		12.0
0411361	0	cc_by_nc	Published source must be acknowledged	published	2016-04-15 15:50:35	2022-10-28 14:39:52	31121	0.0	
0411361	0	cc_by	Published source must be acknowledged with citation	published	2016-04-15 15:50:35	2022-10-28 14:39:52	31121	0.0	
0411361	0		Published source must be acknowledged	accepted	2016-04-15 15:50:35	2022-10-28 14:39:52	31121		0.0
101563288	0	cc_by	Must link to publisher version ; Publisher copyright and source must be acknowledged and DOI cited	published	2013-03-06 16:08:41	2022-11-10 13:44:32	24229	0.0	
101733136	0		Published source must be acknowledged with DOI ; Set statement must accompany post-print (see policy) ; Must link to publisher version ; Can not be deposited until publication by AAAS	accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101733136	0	cc_by_nd		accepted	2017-05-25 13:25:55	2022-11-04 14:02:39	32900		0.0
101465400	0		Published source must be acknowledged with DOI ; Set statement must accompany post-print (see policy) ; Must link to publisher version ; Can not be deposited until publication by AAAS	accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
101465400	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:00	11115		0.0
0330500	24	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		24.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
0330500	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-09-10 09:38:10	2022-06-16 13:58:56	15487		12.0
101505086	0		Published source must be acknowledged with DOI ; Set statement must accompany post-print (see policy) ; Must link to publisher version ; Can not be deposited until publication by AAAS	accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
101505086	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-08-12 13:22:55	11116		0.0
0404511	0		Published source must be acknowledged with DOI ; Set statement must accompany post-print (see policy) ; Must link to publisher version ; Can not be deposited until publication by AAAS	accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
0404511	0	cc_by_nd		accepted	2010-08-25 09:16:58	2022-10-31 14:38:12	11114		0.0
