NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN
8206885	Rheumatology international	Rheumatol Int	Germany	[Berlin ; New York, NY]	Springer International	1981		Eight no. a year,	1437-160X	0172-8172	0172-8172	eng	N	1981.0	Y	Y	IM	https://link.springer.com/journal/296	Y	1437-160X
100883501	Rheumatology (Oxford, England)	Rheumatology (Oxford)	England	Oxford, UK	Oxford University Press ;	1999		Monthly	1462-0332	1462-0324	1462-0324	eng	Y	1999.0	Y	Y	IM	http://rheumatology.oxfordjournals.org/	Y	1462-0332
0347242	Rhinology	Rhinology	Netherlands	Leiden	International Rhinologic Society	1970		Quarterly	1996-8604	0300-0729	0300-0729	eng	N	1975.0	Y	N	IM		Y	1996-8604
9419185	Rinshō Biseibutsu Jinsoku Shindan Kenkyūkai shi = JARMAM : Journal of the Association for Rapid Method and Automation in Microbiology	Rinsho Biseibutshu Jinsoku Shindan Kenkyukai Shi	Japan	Gifu-Shi	Rinsho Biseibutsu Jinsoku Shindan Kenkyukai	1988		Semiannual		0915-1753	0915-1753	jpn	N	1999.0	Y	N	IM		Y	0915-1753
2984782R	[Rinshō ketsueki] The Japanese journal of clinical hematology	Rinsho Ketsueki	Japan	Tokyo	Japan Society Of Clinical Hematology	1960		Monthly	1882-0824	0485-1439	0485-1439	jpn	N	1972.0	Y	N	IM		Y	1882-0824
0417466	Rinshō shinkeigaku = Clinical neurology	Rinsho Shinkeigaku	Japan	Tōkyō	Nihon Shinkei Gakkai	1960		Monthly	1882-0654	0009-918X	0009-918X	jpn	N	1972.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/clinicalneurol/	Y	1882-0654
8109978	Risk analysis : an official publication of the Society for Risk Analysis	Risk Anal	United States	Malden, MA	Blackwell Publishers	1981		Bimonthly	1539-6924	0272-4332	0272-4332	eng	N	1985.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1539-6924	Y	1539-6924
0425672	Rivista di psichiatria	Riv Psichiatr	Italy	Roma	Il Pensiero Scientifico Editore	196u		Bimonthly	2038-2502	0035-6484	0035-6484	ita	N	2009.0	Y	Y	IM	http://www.rivistadipsichiatria.it/	Y	2038-2502
101662038	RMD open	RMD Open	England	London	BMJ Publishing Group	2015			2056-5933		2056-5933	eng	N	2019.0	Y	Y	IM	https://rmdopen.bmj.com/	Y	2056-5933
9509184	RNA (New York, N.Y.)	RNA	United States	Cold Spring Harbor, NY	Cold Spring Harbor Laboratory Press	1995		Monthly,	1469-9001	1355-8382	1355-8382	eng	N	1995.0	Y	Y	IM	http://www.rnajournal.org	Y	1469-9001
101235328	RNA biology	RNA Biol	United States	Philadelphia, PA	Taylor & Francis	2004		Quarterly	1555-8584	1547-6286	1547-6286	eng	N	2004.0	Y	Y	IM	http://www.tandfonline.com/toc/krnb20/current	Y	1555-8584
0414756	Roczniki Państwowego Zakładu Higieny	Rocz Panstw Zakl Hig	Poland	Warsaw, Poland	National Institute of Public Health - National Institute of Hygiene	1950		Quarterly		0035-7715	0035-7715	eng	N	1965.0	Y	Y	IM	http://wydawnictwa.pzh.gov.pl/roczniki_pzh/en	Y	0035-7715
7507497	RöFo : Fortschritte auf dem Gebiete der Röntgenstrahlen und der Nuklearmedizin	Rofo	Germany	Stuttgart	Thieme	1975		Monthly	1438-9010	1438-9029	1438-9010	ger	N	1975.0	Y	Y	IM	https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000066	Y	1438-9010
9304507	Romanian journal of internal medicine = Revue roumaine de médecine interne	Rom J Intern Med	Germany	Bucureşti	Editura Academiei Române	1991		Quarterly	2501-062X	1220-4749	1220-4749	eng	Y	1991.0	Y	Y	IM	https://www.degruyter.com/view/j/rjim	Y	2501-062X
9112454	Romanian journal of morphology and embryology = Revue roumaine de morphologie et embryologie	Rom J Morphol Embryol	Romania	Bucuresti, România	Editura Academiei Române	1990		Quarterly	2066-8279	1220-0522	1220-0522	eng	N	1990.0	Y	Y	IM	http://www.rjme.ro/archive/	Y	2066-8279
101677459	Romanian journal of ophthalmology	Rom J Ophthalmol	Romania	Bucharest, Romania	Romanian Society of Ophthalmology	2015			2501-2533	2457-4325	2457-4325	eng	Y	2015.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/3305/	Y	2501-2533
9815441	Rozhledy v chirurgii : měsíčník Československé chirurgické společnosti	Rozhl Chir	Czech Republic	Praha	Chirurgie - Servis o.s.	1938		Monthly	1805-4579	0035-9351	0035-9351	cze	N	1965.0	Y	N	IM		Y	1805-4579
101174860	Rural and remote health	Rural Remote Health	Australia	[Townsville, Qld, Australia]	James Cook University	2001			1445-6354		1445-6354	eng	N	2005.0	Y	Y	IM	http://www.rrh.org.au/	Y	1445-6354
9701104	South African family practice : official journal of the South African Academy of Family Practice/Primary Care	S Afr Fam Pract (2004)	South Africa	[Durbanville, Cape Town]	AOSIS Publishing	1994		Six no. a year	2078-6204	2078-6190	2078-6190	eng	N	2018.0	Y	Y	IM	http://tandfonline.com/loi/ojfp20	Y	2078-6204
7805099	The South African journal of communication disorders = Die Suid-Afrikaanse tydskrif vir Kommunikasieafwykings	S Afr J Commun Disord	South Africa	Durbanville, South Africa	AOSIS Publishing	1977		Annual	2225-4765	0379-8046	0379-8046	afr	N	1977.0	Y	Y	IM	http://www.sajcd.org.za/index.php/sajcd/issue/archive	Y	2225-4765
2984854R	South African journal of surgery. Suid-Afrikaanse tydskrif vir chirurgie	S Afr J Surg	South Africa	Centurion, South Africa	Medpharm Publications	1963		Four no. a year	2078-5151	0038-2361	0038-2361	eng	N	1965.0	Y	Y	IM	https://journals.co.za/content/journal/m_sajs/browse?page=previous-issues	Y	2078-5151
0404520	South African medical journal = Suid-Afrikaanse tydskrif vir geneeskunde	S Afr Med J	South Africa	Cape Town	South African Medical Association	1932		Monthly,	2078-5135	0256-9574		afr	N	1965.0	Y	Y	IM	http://www.samj.org.za/index.php/samj/issue/archive	Y	2078-5135
101265265	South Dakota medicine : the journal of the South Dakota State Medical Association	S D Med	United States	[Sioux Falls, SD]	South Dakota State Medical Association	2006		Monthly		0038-3317	0038-3317	eng	Y	2006.0	Y	N	IM		Y	0038-3317
101226212	SAHARA J : journal of Social Aspects of HIV/AIDS Research Alliance	SAHARA J	South Africa	Pinelands, South Africa	South African Medical Association, Health and Medical Pub. Group	2004		Quarterly	1813-4424	1729-0376	1729-0376	eng	N	2004.0	Y	Y	IM	http://www.tandfonline.com/loi/rsah20	Y	1813-4424
101276038	Salud colectiva	Salud Colect	Argentina	Enero/Dic. 2009-	Universidad Nacional de Lanús	2005		Three issues yearly	1851-8265	1669-2381	1669-2381	spa	N	2012.0	Y	Y	IM	http://www.scielo.org.ar/scielo.php?script=sci_serial&lng=en&pid=1851-8265&nrm=iso	Y	1851-8265
0404371	Salud pública de México	Salud Publica Mex	Mexico	Mexico	Instituto Nacional de Salud Pública	1959		Bimonthly	1606-7916	0036-3634	0036-3634	eng	N	1966.0	Y	Y	IM	http://saludpublica.mx/index.php/spm/issue/archive	Y	1606-7916
9507473	Sangyō eiseigaku zasshi = Journal of occupational health	Sangyo Eiseigaku Zasshi	Japan	Tōkyō	Nihon Sangyō Eisei Gakkai	1995		Bimonthly	1349-533X	1341-0725	1341-0725	jpn	Y	1995.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/sangyoeisei/	Y	1349-533X
9424773	Santé mentale au Québec	Sante Ment Que	Canada	Montréal	Communauté et santé mentale	1976		Semiannual	1708-3923	0383-6320	0383-6320	fre	N	2004.0	Y	Y	IM	http://www.erudit.org/revue/smq	Y	1708-3923
9216153	Santé publique (Vandoeuvre-lès-Nancy, France)	Sante Publique	France	Vandoeuvre-lès-Nancy	SFSP ; Rennes : ENSP	1988		Bimonthly,	2104-3841	0995-3914	0995-3914	fre	N	1997.0	Y	N	IM		Y	2104-3841
100897261	São Paulo medical journal = Revista paulista de medicina	Sao Paulo Med J	Brazil	São Paulo, S.P., Brazil	Associação Paulista de Medicina	1994		Bimonthly,	1806-9460	1516-3180	1516-3180	eng	Y	1994.0	Y	Y	IM	http://www.scielo.br/scielo.php?script=sci_serial&pid=1516-3180&lng=en&nrm=iso	Y	1806-9460
9440156	SAR and QSAR in environmental research	SAR QSAR Environ Res	England	London	Taylor & Francis	1993		Eight no. a year	1029-046X	1062-936X	1026-776X	eng	N	1993.0	Y	Y	IM	https://www.tandfonline.com/loi/gsar20	Y	1029-046X
9516979	Saudi journal of gastroenterology : official journal of the Saudi Gastroenterology Association	Saudi J Gastroenterol	India	Mumbai	Medknow Publications	1995		Bimonthly,	1998-4049	1319-3767	1319-3767	eng	N	2009.0	Y	Y	IM	http://www.saudijgastro.com/backissues.asp	Y	1998-4049
9436968	Saudi journal of kidney diseases and transplantation : an official publication of the Saudi Center for Organ Transplantation, Saudi Arabia	Saudi J Kidney Dis Transpl	Saudi Arabia	Mumbai	Medknow	1994		Quarterly		1319-2442	1319-2442	eng	N	2006.0	Y	Y	IM	http://www.sjkdt.org/	Y	1319-2442
7909441	Saudi medical journal	Saudi Med J	Saudi Arabia	Riyadh	Medical Services Department, Saudi Arabian Armed Forces, Ministry Of Defence And Aviation	1979		Monthly		0379-5284	0379-5284	eng	N	2000.0	Y	Y	IM	https://preview.ncbi.nlm.nih.gov/pmc/journals/2699/	Y	0379-5284
9708377	Scandinavian cardiovascular journal : SCJ	Scand Cardiovasc J	England	Abingdon, Oxford	Taylor & Francis	1997		Bimonthly	1651-2006	1401-7431	1401-7431	eng	Y	1997.0	Y	Y	IM	http://www.tandfonline.com/loi/icdv20	Y	1651-2006
8804206	Scandinavian journal of caring sciences	Scand J Caring Sci	Sweden	Stockolm, Sweden	Taylor & Francis	1987		Quarterly	1471-6712	0283-9318	0283-9318	eng	N	1987.0	Y	Y	N	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1471-6712	Y	1471-6712
0404375	Scandinavian journal of clinical and laboratory investigation	Scand J Clin Lab Invest	England	London	Informa Healthcare	1949		Eight no. a year	1502-7686	0036-5513	0036-5513	eng	N	1965.0	Y	Y	IM	http://www.tandfonline.com/loi/iclb20	Y	1502-7686
0060105	Scandinavian journal of gastroenterology	Scand J Gastroenterol	England	London	Informa Healthcare	1966		Monthly,	1502-7708	0036-5521	0036-5521	eng	N	1966.0	Y	Y	IM	http://www.tandfonline.com/loi/igas20	Y	1502-7708
0437034	Scandinavian journal of gastroenterology. Supplement	Scand J Gastroenterol Suppl	England	London	Informa Healthcare	1968			1751-1895	0085-5928	0085-5928	eng	N	1971.0	Y	Y	IM	http://www.tandfonline.com/loi/igas20	Y	1751-1895
0323767	Scandinavian journal of immunology	Scand J Immunol	England	Oxford	Blackwell Scientific Publications	1972		Monthly	1365-3083	0300-9475	0300-9475	eng	N	1972.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-3083	Y	1365-3083
9111504	Scandinavian journal of medicine & science in sports	Scand J Med Sci Sports	Denmark	Copenhagen	Munksgaard International Publishers	1991		Six no. a year	1600-0838	0905-7188	0905-7188	eng	N	1995.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0838	Y	1600-0838
9502210	Scandinavian journal of occupational therapy	Scand J Occup Ther	England	[London]	Taylor & Francis Group	1994		Seven issues a year,	1651-2014	1103-8128	1103-8128	eng	N	2005.0	Y	Y	IM	http://www.tandfonline.com/loi/iocc20	Y	1651-2014
101520867	Scandinavian journal of pain	Scand J Pain	Germany	[Berlin]	De Gruyter	2009		Quarterly	1877-8879	1877-8860	1877-8860	eng	N	2016.0	Y	Y	IM	https://www.degruyter.com/view/j/sjpain	Y	1877-8879
8510679	Scandinavian journal of primary health care	Scand J Prim Health Care	United States	Philadelphia, PA	Taylor & Francis	1983		Four no. a year	1502-7724	0281-3432	0281-3432	eng	N	1983.0	Y	Y	IM	http://www.tandfonline.com/loi/ipri20	Y	1502-7724
0404510	Scandinavian journal of psychology	Scand J Psychol	England	Oxford	Blackwell	1960		Six no. a year,	1467-9450	0036-5564	0036-5564	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9450	Y	1467-9450
100883503	Scandinavian journal of public health	Scand J Public Health	Sweden	London, England	Sage Publications	1999		Eight no. a year,	1651-1905	1403-4948	1403-4948	eng	Y	1999.0	Y	Y	IM	https://journals.sagepub.com/home/sjp	Y	1651-1905
0321213	Scandinavian journal of rheumatology	Scand J Rheumatol	England	London	Informa Healthcare	1972		Bimonthly	1502-7732	0300-9742	0300-9742	eng	N	1972.0	Y	Y	IM	http://www.tandfonline.com/loi/irhe20	Y	1502-7732
0400360	Scandinavian journal of rheumatology. Supplement	Scand J Rheumatol Suppl	Norway	Oslo	Steinviks Bokforlag	1973		Irregular	1502-7740	0301-3847	0301-3847	eng	N	1973.0	Y	Y	IM	http://www.tandfonline.com/loi/irhe20	Y	1502-7740
101144297	Scandinavian journal of surgery : SJS : official organ for the Finnish Surgical Society and the Scandinavian Surgical Society	Scand J Surg	England	London	Sage	2002		Quarterly	1799-7267	1457-4969	1457-4969	eng	Y	2002.0	Y	Y	IM	https://journals.sagepub.com/home/sjs	Y	1799-7267
101477511	Scandinavian journal of trauma, resuscitation and emergency medicine	Scand J Trauma Resusc Emerg Med	England	London	BioMed Central	2008			1757-7241		1757-7241	eng	N	2009.0	Y	Y	IM	http://www.sjtrem.com/	Y	1757-7241
101587186	Scandinavian journal of urology	Scand J Urol	England	Colchester, Esssex	Informa Healthcare	2013		Six issues a year	2168-1813	2168-1805	2168-1805	eng	Y	2013.0	Y	Y	IM	http://www.tandfonline.com/loi/isju20	Y	2168-1813
7511540	Scandinavian journal of work, environment & health	Scand J Work Environ Health	Finland	[Helsinki, Finland]	Nordic Association of Occupational Safety and Health	1975		Bimonthly	1795-990X	0355-3140	0355-3140	eng	N	1975.0	Y	Y	IM	http://www.sjweh.fi/index.php?page=past-issues	Y	1795-990X
7903371	Scanning	Scanning	England	London	Hindawi in collaboration with John Wiley & Sons, Inc.	1978		Bimonthly	1932-8745	0161-0457	0161-0457	eng	N	1993.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-8745	Y	1932-8745
101743576	School psychology (Washington, D.C.)	Sch Psychol	United States	Washington, D.C.	APA Division 16 (School Psychology)	2019		Bimonthly	2578-4226	2578-4218	2578-4218	eng	Y	2019.0	Y	Y	IM	http://content.apa.org/journals/spq	Y	2578-4226
0236760	Schizophrenia bulletin	Schizophr Bull	United States	Cary, NC	Oxford University Press	1969		Quarterly	1745-1701	0586-7614	0586-7614	eng	N	1977.0	Y	Y	IM	http://schizophreniabulletin.oxfordjournals.org/archive/	Y	1745-1701
8804207	Schizophrenia research	Schizophr Res	Netherlands	Amsterdam	Elsevier Science Publisher B. V.	1988		Twenty-seven a year,	1573-2509	0920-9964	0920-9964	eng	N	1988.0	Y	Y	IM	https://www.sciencedirect.com/journal/schizophrenia-research	Y	1573-2509
8906258	Schmerz (Berlin, Germany)	Schmerz	Germany	[Berlin ; New York]	Springer-Verlag	1987		Bimonthly	1432-2129	0932-433X	0932-433X	ger	N	2001.0	Y	Y	IM	https://link.springer.com/journal/482	Y	1432-2129
0424247	Schweizer Archiv für Tierheilkunde	Schweiz Arch Tierheilkd	Switzerland	Bern	Gesellschaft Schweizer Tierärztinnen und Tierärzte	1859		Eleven no. a year,	1664-2848	0036-7281	0036-7281	ger	N	1965.0	Y	Y	IM	http://www.gstsvs.ch/fr/sat/archives/2016.html?tx_igiplogin_pi2%5Bipauthfail%5D=1	Y	1664-2848
101653440	Science advances	Sci Adv	United States	Washington, DC	American Association for the Advancement of Science	2015			2375-2548		2375-2548	eng	N	2016.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/2850/	Y	2375-2548
0404400	Scientific American	Sci Am	United States	New York, NY	Scientific American	1845		Monthly		0036-8733	0036-8733	eng	N	1965.0	Y	Y	IM	http://www.nature.com/scientificamerican/index.html	Y	0036-8733
101655530	Science bulletin	Sci Bull (Beijing)	Netherlands	Amsterdam	Elsevier B.V. ;	2015		Semimonthly	2095-9281	2095-9273	2095-9273	eng	N	2022.0	Y	Y	IM	https://www.sciencedirect.com/journal/science-bulletin	Y	2095-9281
101529880	Science China. Life sciences	Sci China Life Sci	China	Beijing	Science China Press, co-published with Springer	2010		Monthly	1869-1889	1674-7305	1674-7305	eng	Y	2010.0	Y	Y	IM	http://link.springer.com/journal/11427	Y	1869-1889
8904113	Science in context	Sci Context	England	Cambridge Eng	Cambridge University Press	1987		Four no. a year		0269-8897	0269-8897	eng	N	1988.0	Y	Y	QIS	http://journals.cambridge.org/action/displayJournal?jid=SIC	Y	0269-8897
101640192	Scientific data	Sci Data	England	London	Nature Publishing Group	2014			2052-4463		2052-4463	eng	N	2014.0	Y	Y	IM	http://www.ncbi.nlm.nih.gov/pmc/journals/2628/	Y	2052-4463
101775189	The science of diabetes self-management and care	Sci Diabetes Self Manag Care	United States	Thousand Oaks, CA	Sage Publications	2021		Bimonthly	2635-0114	2635-0106	2635-0106	eng	Y	2021.0	Y	Y	N	http://tde.sagepub.com/	Y	2635-0114
9516228	Science and engineering ethics	Sci Eng Ethics	England	Guildford, Surrey, UK	Opragen Publications	1995		Quarterly	1471-5546	1353-3452	1353-3452	eng	N	2000.0	Y	Y	IM	https://www.springer.com/journal/11948	Y	1471-5546
101688624	Science immunology	Sci Immunol	United States	Washington, DC	American Association for the Advancement of Science	2016		Monthly	2470-9468		2470-9468	eng	N	2017.0	Y	Y	IM	http://immunology.sciencemag.org/	Y	2470-9468
9508563	Science & justice : journal of the Forensic Science Society	Sci Justice	England	London	Elsevier	1995		Quarterly	1876-4452	1355-0306	1355-0306	eng	Y	1995.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/13550306	Y	1876-4452
101724288	Science & medicine in football	Sci Med Footb	England	Abingdon, Oxfordshire, UK	Routledge, Taylor & Francis	2017		Quarterly,	2473-4446	2473-3938	2473-3938	eng	N	2021.0	Y	Y	IM	https://www.tandfonline.com/loi/rsmf20	Y	2473-4446
0411361	Science progress	Sci Prog	England	[London]	SAGE Publications	1916		Quarterly	2047-7163	0036-8504	0036-8504	eng	N	1965.0	Y	Y	IM	https://journals.sagepub.com/home/scia	Y	2047-7163
101563288	Scientific reports	Sci Rep	England	London	Nature Publishing Group	2011		Continuously updated	2045-2322		2045-2322	eng	N	2011.0	Y	Y	IM	http://www.nature.com/srep/index.html	Y	2045-2322
101733136	Science robotics	Sci Robot	United States	Washington, DC	American Association for the Advancement of Science	2016		Monthly	2470-9476		2470-9476	eng	N	2020.0	Y	Y	IM	http://robotics.sciencemag.org/	Y	2470-9476
101465400	Science signaling	Sci Signal	United States	Washington, D.C.	American Association for the Advancement of Science	2008		Weekly	1937-9145	1945-0877	1945-0877	eng	Y	2008.0	Y	Y	IM	http://stke.sciencemag.org/content/by/year	Y	1937-9145
0330500	The Science of the total environment	Sci Total Environ	Netherlands	Amsterdam	Elsevier.	1972		Weekly,	1879-1026	0048-9697	0048-9697	eng	N	1972.0	Y	Y	IM	https://www.sciencedirect.com/journal/science-of-the-total-environment	Y	1879-1026
101505086	Science translational medicine	Sci Transl Med	United States	Washington, DC	American Association for the Advancement of Science	2009		Monthly	1946-6242	1946-6234	1946-6234	eng	N	2009.0	Y	Y	IM	https://www.science.org/journal/stm	Y	1946-6242
0404511	Science (New York, N.Y.)	Science	United States	Washington, DC	American Association for the Advancement of Science	1880		Weekly (except last week in Dec.)	1095-9203	0036-8075	0036-8075	eng	N	1965.0	Y	Y	IM	http://www.sciencemag.org	Y	1095-9203
101131163	TheScientificWorldJournal	ScientificWorldJournal	United States	New York	Hindawi Publishing Corporation	2000			1537-744X	2356-6140	1537-744X	eng	N	2000.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/1623/	Y	1537-744X
2983335R	Scottish medical journal	Scott Med J	Scotland	London	Sage	1956		Quarterly,		0036-9330	0036-9330	eng	N	1965.0	Y	Y	IM	https://journals.sagepub.com/home/scm	Y	0036-9330
9424804	Se pu = Chinese journal of chromatography	Se Pu	China	Dalian Shi	Hua xue za zhi she	1984		Bimonthly		1000-8713	1000-8713	chi	N	1997.0	Y	Y	IM		Y	1000-8713
9306979	Seizure	Seizure	England	London	Elsevier	1992		Ten no. a year,	1532-2688	1059-1311	1059-1311	eng	N	1992.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/10591311	Y	1532-2688
9610769	Semergen	Semergen	Spain	Madrid : Elsever España,	Saned, S.A.	1996		Ten issues a year,	1578-8865	1138-3593	1138-3593	spa	N	2012.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/11383593	Y	1578-8865
1306053	Seminars in arthritis and rheumatism	Semin Arthritis Rheum	United States	Philadelphia Pa	W.B. Saunders	1971		Bimonthly	1532-866X	0049-0172	0049-0172	eng	N	1971.0	Y	Y	IM	https://www.sciencedirect.com/journal/seminars-in-arthritis-and-rheumatism	Y	1532-866X
9010218	Seminars in cancer biology	Semin Cancer Biol	England	London	Academic Press	1990		Bimonthly	1096-3650	1044-579X	1044-579X	eng	N	1990.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/1044579X	Y	1096-3650
9807630	Seminars in cardiothoracic and vascular anesthesia	Semin Cardiothorac Vasc Anesth	United States	Thousand Oaks, CA	Sage Publications	1997		Quarterly	1940-5596	1089-2532	1089-2532	eng	N	2004.0	Y	Y	IM	http://scv.sagepub.com/archive/	Y	1940-5596
9607332	Seminars in cell & developmental biology	Semin Cell Dev Biol	England	London	Academic Press	1996		Bimonthly	1096-3634	1084-9521	1084-9521	eng	N	1998.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/10849521	Y	1096-3634
8502262	Seminars in diagnostic pathology	Semin Diagn Pathol	United States	Philadelphia Pa	W.B. Saunders	1984		Quarterly		0740-2570	0740-2570	eng	N	1984.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/07402570	Y	0740-2570
8911629	Seminars in dialysis	Semin Dial	United States	Cambridge Ma	Blackwell Science	1988		Bimonthly	1525-139X	0894-0959	0894-0959	eng	N	2000.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1525-139X	Y	1525-139X
101240003	Seminars in fetal & neonatal medicine	Semin Fetal Neonatal Med	Netherlands	Amsterdam	Elsevier	2004		Bimonthly	1878-0946	1744-165X	1744-165X	eng	Y	2004.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/1744165X	Y	1878-0946
0404514	Seminars in hematology	Semin Hematol	United States	Philadelphia Pa	W.B. Saunders	1964		Quarterly	1532-8686	0037-1963	0037-1963	eng	N	1965.0	Y	Y	IM	https://www.sciencedirect.com/journal/seminars-in-hematology	Y	1532-8686
9009458	Seminars in immunology	Semin Immunol	England	London	Academic Press	1989		Bimonthly	1096-3618	1044-5323	1044-5323	eng	N	1989.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/10445323	Y	1096-3618
101308769	Seminars in immunopathology	Semin Immunopathol	Germany	Berlin	Springer	2007		Bimonthly,	1863-2300	1863-2297	1863-2297	eng	Y	2007.0	Y	Y	IM	https://link.springer.com/journal/281	Y	1863-2300
8110297	Seminars in liver disease	Semin Liver Dis	United States	New York, NY	Thieme	1981		Quarterly	1098-8971	0272-8087	0272-8087	eng	N	1981.0	Y	Y	IM	https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000069	Y	1098-8971
9717520	Seminars in musculoskeletal radiology	Semin Musculoskelet Radiol	United States	New York	Thieme	1997		Bimonthly,	1098-898X	1089-7860	1089-7860	eng	N	2000.0	Y	Y	IM	https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000070	Y	1098-898X
8110298	Seminars in nephrology	Semin Nephrol	United States	Philadelphia Pa	W.B. Saunders	1981		Bimonthly	1558-4488	0270-9295	0270-9295	eng	N	1985.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/02709295	Y	1558-4488
8111343	Seminars in neurology	Semin Neurol	United States	New York Ny	Thieme Stratton	1981		Quarterly	1098-9021	0271-8235	0271-8235	eng	N	1986.0	Y	Y	IM	https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000071	Y	1098-9021
1264464	Seminars in nuclear medicine	Semin Nucl Med	United States	Philadelphia, PA	W.B. Saunders	1971		Quarterly	1558-4623	0001-2998	0001-2998	eng	N	1971.0	Y	Y	IM	https://www.sciencedirect.com/journal/seminars-in-nuclear-medicine	Y	1558-4623
0420432	Seminars in oncology	Semin Oncol	United States	Philadelphia, PA	W.B. Saunders	1974		Bimonthly	1532-8708	0093-7754	0093-7754	eng	N	1977.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00937754	Y	1532-8708
8504688	Seminars in oncology nursing	Semin Oncol Nurs	United States	Philadelphia, PA	Elsevier, Inc.	1985		Bimonthly,	1878-3449	0749-2081	0749-2081	eng	N	1990.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/07492081	Y	1878-3449
8610759	Seminars in ophthalmology	Semin Ophthalmol	England	London	Informa Healthcare	1986		Eight no. a year,	1744-5205	0882-0538	0882-0538	eng	N	1998.0	Y	Y	IM	http://www.tandfonline.com/loi/isio20	Y	1744-5205
9441351	Seminars in pediatric neurology	Semin Pediatr Neurol	United States	Philadelphia Pa	W.B. Saunders	1994		Quarterly	1558-0776	1071-9091	1071-9091	eng	N	1996.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/10719091	Y	1558-0776
9216162	Seminars in pediatric surgery	Semin Pediatr Surg	United States	Philadelphia Pa	W.B. Saunders	1992		Quarterly	1532-9453	1055-8586	1055-8586	eng	N	1992.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/10558586	Y	1532-9453
7801132	Seminars in perinatology	Semin Perinatol	United States	Philadelphia, PA	W.B. Saunders	1977		Bimonthly	1558-075X	0146-0005	0146-0005	eng	N	1977.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/01460005	Y	1558-075X
9202882	Seminars in radiation oncology	Semin Radiat Oncol	United States	Philadelphia, PA	W.B. Saunders	1991		Quarterly	1532-9461	1053-4296	1053-4296	eng	N	1998.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/10534296	Y	1532-9461
100909394	Seminars in reproductive medicine	Semin Reprod Med	United States	New York, NY	Thieme Medical Publishers	2000		Quarterly	1526-4564	1526-8004	1526-4564	eng	Y	2000.0	Y	Y	IM	https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000072	Y	1526-4564
9431858	Seminars in respiratory and critical care medicine	Semin Respir Crit Care Med	United States	New York	Thieme Medical Publishers	1994		Bimonthly	1098-9048	1069-3424	1069-3424	eng	N	2005.0	Y	Y	IM	https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000075	Y	1098-9048
0053252	Seminars in roentgenology	Semin Roentgenol	United States	Philadelphia Pa	W.B. Saunders	1966		Quarterly	1558-4658	0037-198X	0037-198X	eng	N	1971.0	Y	Y	IM	https://www.sciencedirect.com/journal/seminars-in-roentgenology	Y	1558-4658
8405117	Seminars in speech and language	Semin Speech Lang	United States	New York Ny	Thieme Stratton	1983		Quarterly	1098-9056	0734-0478	0734-0478	eng	N	1995.0	Y	Y	IM	https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000076	Y	1098-9056
