NlmUniqueID	MeshHeading	
8703867	Health Occupations	
8703867	Hospital Departments	
8703867	Respiratory Therapy	
8908438	Respiratory Tract Diseases	
101746324	Lung Diseases	
101746324	Respiratory System	
0047142	Respiratory Physiological Phenomena	
101140022	Neurobiology	
101140022	Respiratory Physiological Phenomena	
101090633	Respiration	
101090633	Respiratory Physiological Phenomena	
101090633	Respiratory System	
101090633	Respiratory Tract Diseases	
0314172	Equipment and Supplies	
0314172	Respiratory Therapy	
0137356	Respiration	
0137356	Thoracic Diseases	
9616368	Respiratory System	
9616368	Respiratory Tract Diseases	
9005499	Nervous System Diseases	
9005499	Neurosciences	
8502980	Dental Restoration, Permanent	
8502980	Dental Restoration, Temporary	
0173555	Cell Differentiation	
0415002R	Medicine	
0415002R	Venezuela	
0332173	Resuscitation	
101298744	Retina	
101298744	Retinal Diseases	
8309919	Retinal Diseases	
8309919	Vitreous Body	
101216893	Retroviridae	
101216893	Retroviridae Infections	
0401302	Rheumatic Diseases	
0216650	Arthritis	
0216650	Rheumatic Diseases	
101293923	Rheumatic Diseases	
0024675	Arthritis	
0024675	Rheumatic Diseases	
20130190R	Arthritis	
20130190R	Rheumatic Diseases	
8408031	Dentistry	
8408031	Mouth Diseases	
9007565	Dentistry	
9007565	Mouth Diseases	
9212425	Dentistry	
8502715	Dentistry	
15240310R	Argentina	
15240310R	Sanitary Engineering	
8706017	Dentistry	
9317222	Allergy and Immunology	
9317222	Hypersensitivity	
9438824	Allergy and Immunology	
9438824	Hypersensitivity	
8906244	Allergy and Immunology	
8906244	Hypersensitivity	
20130390R	Food	
20130390R	Nutritional Physiological Phenomena	
0043154	Hypersensitivity	
59310100R	Hypersensitivity	
59310100R	Immunity	
9107988	History	
9107988	United States	
7502188	Dentistry	
7502188	Mouth Diseases	
20130410R	Hypersensitivity	
20130420R	Anesthesia	
20130440R	Bronchi	
20130440R	Esophagus	
2985054R	Cardiovascular Diseases	
0401313	General Surgery	
20130450R	Dermatology	
20130450R	Syphilis	
0421740	Endocrinology	
0421740	Metabolism	
8002834	Microbiology	
0023573	Neurology	
0023573	Psychiatry	
20130530R	Neurology	
20130530R	Neurosurgery	
20130530R	Psychiatry	
0337270	Child Care	
0337270	Fetus	
0337270	Infant, Newborn	
0337270	Pediatrics	
20140020R	Arthritis	
20140020R	Rheumatic Diseases	
0055564	Urology	
0055467	Kidney Diseases	
0055467	Urology	
7604007	Microbiology	
7505957	Biochemistry	
0002545	Veterinary Medicine	
7505961	Medicine	
15330410R	Medicine	
7505959	Nursing	
7505963	Dentistry	
7505962	Dentistry	
7505951	Medicine	
9308586	Medicine	
7505949	Medicine	
7505950	Medicine	
7609858	Dentistry	
8208428	Dentistry	
9440712	Dentistry	
0320677	Arteriosclerosis	
0323634	Arteriosclerosis	
0323634	Vascular Diseases	
20320140R	Pathology	
2984374R	Dentistry	
101555375	Dentistry	
20320160R	Dentistry	
0235614	Medicine	
7803590	Dentistry	
7803590	Pathology	
0404267	Tropical Medicine	
0401316	Anesthesiology	
2985055R	Biology	
2985056R	General Surgery	
2985056R	Neoplasms	
9104279	Cardiovascular Diseases	
9104279	Cardiovascular Surgical Procedures	
7910105	Nursing	
100954576	Epidemiology	
100954576	Public Health	
20140120R	History of Pharmacy	
20140120R	Pharmacy	
101186153	Physical Therapy Modalities	
0421116	Gastroenterology	
9214757	Genital Diseases, Female	
9214757	Obstetrics	
0401323	Leprosy	
20140150R	Malaria	
20140150R	Tropical Medicine	
0401324	Medicine	
0404254	Dentistry	
9103574	Brazil	
9103574	Military Dentistry	
0136421	Ophthalmology	
0420632	Otolaryngology	
0420632	Otorhinolaryngologic Diseases	
9440482	Parasitic Diseases, Animal	
0140423	Biology	
0140423	Medicine	
0140423	Research	
0404256	Arthritis	
0404256	Rheumatic Diseases	
101672232	Arthritis	
101672232	Rheumatic Diseases	
9506692	Clinical Medicine	
9506692	Critical Care	
20140230R	Thoracic Diseases	
20140230R	Tuberculosis	
9601664	Quality Assurance, Health Care	
9601664	Quality of Health Care	
9601664	Spain	
8214595	Biology	
8213593	Biology	
100960007	Cardiovascular Diseases	
7806422	Dentistry	
7601970	Dentistry	
9011328	Dentistry	
9011328	Medicine	
20140260R	Hygiene	
20140260R	Preventive Medicine	
20140270R	Mental Disorders	
20140270R	Nervous System	
0404260	Gynecology	
0404260	Obstetrics	
8912771	Dentistry	
0404261	Pediatrics	
20140290R	Urology	
9305754	Communicable Diseases	
20320240R	General Surgery	
7508736	General Surgery	
7508737	Otolaryngology	
7506415	Ophthalmology	
7513023	Mouth Diseases	
1272427	General Surgery	
1272427	Orthopedics	
1272427	Wounds and Injuries	
1274040	General Surgery	
1252044	General Surgery	
16220240R	Dentistry	
7507478	Dentistry	
0005415	Dentistry	
16220390R	Dentistry	
8700959	Pharmacology	
8608576	Medicine	
101632437	Internal Medicine	
9815344	Hematologic Diseases	
9815344	Hematologic Neoplasms	
18330870R	Gynecology	
18330870R	Obstetrics	
20140390R	Hematology	
20140390R	Immunization, Passive	
20140390R	Medicine	
7809515	General Surgery	
7505978	Dentistry	
7505978	Mouth Diseases	
20220700R	Medicine	
101483437	Medicine	
0023766	Medicine	
7505980	Nursing	
0404263	Gynecology	
0404263	Obstetrics	
0417463	Child Care	
0417463	Pediatrics	
0045130	Psychiatry	
20320220R	Medicine	
20320220R	Tropical Medicine	
0360137	Aerospace Medicine	
0360137	Military Medicine	
0360137	Naval Medicine	
20330280R	Military Medicine	
8300226	Medicine	
20150230R	Criminology	
0023662	Medicine	
20140440R	Cardiology	
9301327	Nursing	
0023661	Dentistry	
20140460R	Clinical Laboratory Techniques	
0404265	Medicine	
0074364	Parasitology	
0074364	Tropical Medicine	
0417464	Pediatrics	
0401304	Czechoslovakia	
0401304	Medicine	
20230090R	Dentistry	
20230050R	Dentistry	
0407205	Dentistry	
0407205	Surgery, Oral	
0204061	Dentistry	
101558644	Bioethics	
101558644	Genetic Engineering	
101558644	Genetics, Medical	
101558644	Genome, Human	
101227575	Diabetes Mellitus, Type 1	
101227575	Diabetes Mellitus, Type 2	
20320250R	Diet	
20320250R	Nutritional Physiological Phenomena	
8609214	Drug Interactions	
8609214	Pharmaceutical Preparations	
8609214	Pharmacology	
20130230R	Medicine	
9427215	Ecuador	
9427215	Public Health	
9427215	Tropical Medicine	
20230180R	Pediatrics	
0404300	General Surgery	
0404300	Orthopedics	
0404300	Wounds and Injuries	
0320770	Electroencephalography	
0320770	Neurophysiology	
2984776R	Breeding	
2984776R	Veterinary Medicine	
100940588	Endocrine System Diseases	
100940588	Metabolic Diseases	
8309920	Nursing	
20150280R	Nursing	
20150280R	Portugal	
7607814	Nursing Care	
8703602	Environmental Pollution	
8703602	Food Additives	
8703602	Food Contamination	
8703602	Pesticide Residues	
0425754	Environmental Health	
7608204	Epidemiology	
7608204	Public Health	
7608204	Social Medicine	
7608039	Epidemiology	
7608039	Public Health	
0242726	Education, Nursing	
0242726	Nursing	
0135226	Analgesia	
0135226	Anesthesiology	
0134516	Analgesia	
0134516	Anesthesiology	
0404277	Cardiology	
101587954	Cardiovascular Diseases	
20230210R	General Surgery	
101477399	Orthopedic Procedures	
101477399	Wounds and Injuries	
101778596	Orthopedic Procedures	
101778596	Wounds and Injuries	
8409527	Endodontics	
0143622	Gastroenterology	
0143615	Gastroenterology	
9007566	Digestive System Diseases	
0404301	Mouth Diseases	
0404475	Physiology	
8009022	Geriatrics	
20230230R	Medicine	
20230230R	Military Medicine	
9208726	Nuclear Medicine	
101585329	Diagnostic Imaging	
101585329	Nuclear Medicine	
0270525	Gynecology	
0270525	Obstetrics	
20230240R	Neoplasms	
0404302	Neurology	
0404302	Neurosurgery	
0404302	Ophthalmology	
0404302	Otolaryngology	
100885154	Pathology	
0404303	Pediatrics	
9108821	Drug Therapy	
0404304	Arthritis	
0404304	Rheumatic Diseases	
9600212	Public Health	
9600212	Spain	
101284897	Delivery of Health Care	
101284897	Health	
101284897	Prisoners	
0416675	Cardiovascular Diseases	
0416675	Respiratory Tract Diseases	
0416675	Tuberculosis	
0404305	Mouth Diseases	
0351323	Biology	
0351323	Medicine	
0351323	Research	
8909773	Dentistry	
8303003	Medicine	
8103737	Medicine	
7507458	Medicine	
7505966	Medicine	
0414154	Medicine	
18240270R	Chemistry	
18240270R	Pharmacy	
7505953	Dentistry	
7505953	Pharmacy	
7512232	Dentistry	
7512232	Pharmacy	
7507461	Pharmacology	
7507464	Medicine	
0405411	Veterinary Medicine	
7505100	Veterinary Medicine	
7505954	Dentistry	
1260135	Dentistry	
7507453	Dentistry	
8509491	Dentistry	
7507454	Dentistry	
7507451	Dentistry	
8505321	Dentistry	
9302483	Dentistry	
8610424	Dentistry	
7806948	Dentistry	
7505968	Dentistry	
9010532	Dentistry	
9014560	Dentistry	
1272000	Biochemistry	
1272000	Pharmacy	
20230360R	Pharmacy	
20150320R	Dentistry	
20150320R	Pharmacy	
20230400R	Pharmacy	
20150350R	Medicine	
20150350R	Pharmacology	
8612375	Delivery of Health Care	
8612375	Hospitals	
7613945	Hospital Administration	
7505969	Dentistry	
9425071	Dentistry	
9425071	Dentistry, Operative	
9425071	Surgery, Oral	
20150030R	Plants, Medicinal	
0353332	Dentistry	
0353332	Pharmacy	
20330300R	Liver Diseases	
0243726	Hypersensitivity	
0426573	Hypersensitivity	
0404335	Endocrinology	
0404335	Metabolism	
0404335	Nutrition Disorders	
8709006	Endodontics	
0235616	Biology	
0235616	Medicine	
0235616	Research	
0166060	Geriatrics	
0411346	Gynecology	
0411346	Obstetrics	
0365342	Respiratory Tract Diseases	
0365342	Tuberculosis	
0327015	Dentistry	
0327015	Mouth Diseases	
8006567	Prosthodontics	
0024731	Prosthodontics	
2984777R	Psychoanalysis	
7509498	Blood Transfusion	
8908966	Blood	
8908966	Blood Transfusion	
7509497	Allergy and Immunology	
7509497	Blood Transfusion	
7509497	Hematology	
20130250R	Gastroenterology	
101140143	Gastrointestinal Diseases	
0404271	Gastroenterology	
101778603	Gastrointestinal Diseases	
9108294	Gastrointestinal Diseases	
8504882	Nursing	
0404306	Dentistry	
20330360R	General Surgery	
20330360R	Medicine	
20330380R	Science	
0166506	Geriatrics	
0412020	Gynecology	
0412020	Obstetrics	
0204311	Medicine	
0321210	Dentistry	
0321210	Mouth Diseases	
20330240R	Hematology	
0043441	History of Dentistry	
0204315	History of Pharmacy	
0415246	Medicine	
7505982	Pediatrics	
17220030R	Pediatrics	
1263667	Public Health	
1263667	Social Medicine	
0404307	Endocrinology	
9427296	Parasitic Diseases	
9425531	Fungi	
9425531	Mycology	
9425531	Mycoses	
9425531	Spain	
8410736	Orthodontics	
20230480R	Medicine	
7508738	Bacteriology	
7508738	Epidemiology	
7508738	Parasitology	
7508738	Virology	
7514105	Respiratory Tract Diseases	
7514105	Tuberculosis	
9101878	Lung Diseases	
9101878	Tuberculosis	
100883703	Immunogenetics	
7801127	Allergy and Immunology	
0253026	Allergy and Immunology	
7905878	Communicable Diseases	
1267175	Medicine	
1267175	Nursing	
1267176	Medicine	
1267176	Nursing	
8102464	Medicine	
8102464	Nursing	
0420205	Nursing	
0420205	Nursing Assistants	
20210050R	Medicine	
7505986	Medicine	
7505986	Microbiology	
7507483	Anti-Bacterial Agents	
7502670	Mining	
7502670	Occupational Diseases	
7507484	Tropical Medicine	
7505984	Neoplasms	
7514106	Tropical Medicine	
101500934	Andrology	
101500934	Male Urogenital Diseases	
101500934	Sexuality	
20340080R	International Cooperation	
9427142	Gastrointestinal Diseases	
7503658	Military Medicine	
7705456	Trachoma	
7705455	Ophthalmology	
7705455	Trachoma	
8209867	Ophthalmology	
8209867	Public Health	
8209867	Trachoma	
7708012	Nuclear Medicine	
7708012	Radiology	
7708012	Radiotherapy	
20210070R	Biochemistry	
9421552	Medicine	
9421552	Nutrition Disorders	
0056517	Mexico	
0056517	Public Health	
0056517	Tropical Medicine	
0421642	Exercise Therapy	
0204312	Parasitology	
0204312	Tropical Medicine	
0414144	Otolaryngology	
9420934	Nursing	
1265420	Pathology	
7601969	Surgery, Plastic	
0242625	Microbiology	
0242625	Parasitology	
0242626	Microbiology	
0242626	Parasitology	
1265421	Pathology	
0334776	Medicine	
8408032	Respiratory Tract Diseases	
8408032	Tuberculosis	
15410110R	Medicine	
20240030R	Medicine	
0404337	France	
0404337	Medicine	
20240050R	Medicine	
20210220R	Medicine	
20240110R	Aerospace Medicine	
0124462	Aerospace Medicine	
20220060R	Medicine	
20220060R	Nutritional Physiological Phenomena	
20240120R	Medicine	
20240090R	Medicine	
8003474	Medicine	
20210240R	Medicine	
20210240R	Neoplasms	
0404312	Medicine	
20240180R	Medicine	
0331166	Liver Diseases	
0331166	Pancreatic Diseases	
0331166	Splenic Diseases	
0413735	General Surgery	
0413735	Medicine	
9811064	Medicine	
9811064	Mexico	
20220090R	General Surgery	
20220090R	Medicine	
20220090R	Pediatrics	
20220110R	General Surgery	
20220110R	Medicine	
20210270R	General Surgery	
20210270R	Medicine	
20240190R	Medicine	
0405415	Medicine	
20240100R	Medicine	
20240460R	Medicine	
20340180R	Medicine	
0404316	Medicine	
20240340R	Medicine	
20240350R	Medicine	
0413554	Medicine	
0235420	Medicine	
0137557	Medicine	
0137557	Tropical Medicine	
101243727	Medicine	
0060503	Cineangiography	
0060503	Cineradiography	
0060503	Motion Pictures	
0060503	Photography	
0060503	Television	
7501915	Internal Medicine	
7503901	Neurology	
7503901	Neurosurgery	
7503901	Psychiatry	
8101383	Internal Medicine	
0037035	Medicine	
0413733	Forensic Medicine	
0413733	Jurisprudence	
0404317	Medicine	
0102300	Medicine	
20210330R	Military Medicine	
20340290R	Occupational Medicine	
20340240R	Medicine	
20240490R	Medicine	
0204063	Medicine	
20320380R	Medicine	
20340470R	Medicine	
7706654	Medicine	
20240410R	Medicine	
9427743	Medicine	
20240290R	Medicine	
20240510R	Medicine	
0142266	Psychosomatic Medicine	
0140623	Psychosomatic Medicine	
0140623	Psychotherapy	
20240600R	General Surgery	
20240600R	Medicine	
20240610R	Gynecology	
20210260R	Medicine	
0416672	Medicine	
101219148	Medicine	
0421524	Medicine	
20220020R	Bacteriology	
20220020R	Parasites	
20220020R	Parasitic Diseases	
20220020R	Tropical Medicine	
0123071	Medicine	
0404313	Medicine	
20240530R	Medicine	
0404273	Veterinary Medicine	
20220030R	Veterinary Medicine	
9112448	Virus Diseases	
9112448	Viruses	
0037112	Medicine	
20240320R	Medicine	
20240360R	Medicine	
20240440R	Medicine	
0421122	Medicine	
9427213	Genital Neoplasms, Female	
9427213	Gynecologic Surgical Procedures	
9427213	Radiotherapy	
19020040R	Respiratory System	
19020040R	Tuberculosis	
20310090R	Urology	
0024646	Veterinary Medicine	
0024646	Veterinary Service, Military	
8712299	Argentina	
8712299	Dentistry	
8712299	History of Dentistry	
7706841	Neurology	
2984779R	Neurology	
20310140R	Neurology	
101223246	Nervous System Diseases	
0413734	Neurology	
0413734	Psychiatry	
7905374	Adolescent	
7905374	Child	
7905374	Child Psychiatry	
7905374	Infant	
7905374	Mental Health	
7905374	Neurology	
7905374	Psychology, Child	
8711016	Neurosciences	
15240320R	Argentina	
15240320R	Sanitary Engineering	
0405413	Gynecology	
0405413	Obstetrics	
8506449	Eye Movements	
8506449	Research	
20310150R	Mouth Diseases	
1305626	Dental Implantation	
20340350R	Dentistry	
20310190R	Dentistry	
0037177	Dentistry	
20310170R	Dentistry	
20310220R	Dentistry	
0315754	Dentistry	
8410737	Dentistry	
7904415	Dentistry	
0102366	Dentistry	
20310240R	Dentistry	
8411399	Dentistry	
8900837	Dentistry	
0204062	Dentistry	
7502189	Dentistry	
7502189	Mouth Diseases	
0024724	Dentistry	
0024724	Mouth Diseases	
7502190	Dentistry	
7502190	Mouth Diseases	
20310280R	Endocrine Glands	
20330270R	Orthopedics	
20330270R	Surgical Procedures, Operative	
8011218	Orthodontics	
0341601	Orthopedics	
0341601	Wounds and Injuries	
7513027	Arteriosclerosis	
7513027	Hearing Disorders	
7513027	Neurology	
7513027	Neurosurgery	
7513027	Ophthalmology	
0406674	Hearing Disorders	
0406674	Neurology	
0406674	Ophthalmology	
0425622	Otolaryngology	
20320330R	Ear	
20330310R	Malaria	
20330310R	Tropical Medicine	
20310300R	Respiratory System	
20310300R	Thoracic Surgery	
9705400	Public Health	
0166253	Pathology	
0204313	Pathology	
0204313	Physiology	
9601257	Patient-Centered Care	
8215976	Nursing	
0404326	Medicine	
9105980	Dentistry	
9109353	Pediatrics	
20310330R	Thorax	
20310330R	Tuberculosis	
7513686	Gynecology	
7513686	Obstetrics	
7508739	Pediatrics	
0404755	Dentistry	
101227566	Medicine	
101227566	Public Health	
20310420R	Pediatrics	
20340390R	Philosophy	
0434624	Biochemistry	
0434624	Pharmacology	
0434624	Physiology	
20330050R	Plants, Medicinal	
20330050R	Therapeutics	
8406312	Lung Diseases	
8406312	Respiratory System	
16040150R	Medicine	
8710716	Cardiology	
101770878	Cardiology	
101770878	Cardiovascular Diseases	
101154446	Cardiovascular Surgical Procedures	
101154446	Thoracic Surgical Procedures	
0404330	Maxilla	
0404330	Mouth Diseases	
0404330	Surgery, Oral	
20310480R	Pharmacy	
0404331	Military Medicine	
0365603	Pediatrics	
0365604	Child Care	
0365604	Pediatrics	
9813736	Lung Diseases	
101655511	Lung Diseases	
20230010R	Medicine	
0404274	Psychoanalysis	
20220360R	Psychology	
0404275	Mental Disorders	
0404275	Psychiatry	
0404275	Psychology, Clinical	
101528851	Mental Disorders	
101744920	Mental Disorders	
0404476	Psychology, Applied	
8109975	Pharmacology	
20220430R	Chemistry, Pharmaceutical	
20220430R	Pharmacy	
20220440R	Pharmacy	
8205912	General Surgery	
20220450R	Physical Therapy Modalities	
20220450R	Radiology	
20220450R	Radiotherapy	
101270873	Clinical Trials as Topic	
8410738	Dentistry	
9602351	Reproduction	
0407210	Arthritis	
0407210	Rheumatic Diseases	
9315664	Arthritis	
9315664	Rheumatic Diseases	
9313916	Arthritis	
9313916	Rheumatic Diseases	
0407211	Arthritis	
0407211	Rheumatic Diseases	
19220180R	Medicine	
19220180R	Pharmaceutical Preparations	
7502193	Endocrinology	
0335303	Cell Biology	
0335303	Microbiology	
7509766	Medicine	
7502194	Internal Medicine	
7511328	Cell Biology	
7511328	Embryology	
7511328	Pathology	
7510989	Cell Biology	
7510989	Embryology	
7510989	Pathology	
7510989	Physiology	
0416720	Neurology	
7502196	Neurology	
7502196	Psychiatry	
7510990	Physiology	
9103575	Physiology	
9100120	Virology	
9100120	Virus Diseases	
9100120	Viruses	
7605718	Virology	
100936348	Colombia	
100936348	Public Health	
20220500R	Aerospace Medicine	
20320070R	Public Health	
20320070R	Venezuela	
0404276	Public Health	
20210100R	Military Medicine	
0411344	Military Medicine	
20210120R	Military Medicine	
0407203	Military Medicine	
0411345	Military Medicine	
0313135	Medicine	
0313135	Peru	
0204776	Veterinary Medicine	
0135043	Public Health	
0405571	Equipment and Supplies	
0405571	Physics	
0204314	Medicine	
8712301	Communicable Diseases	
8712301	Disease Outbreaks	
8712301	Veterinary Medicine	
0071543	Chile	
0071543	Public Health	
7505988	Brazil	
7505988	Tuberculosis	
7802480	Dentistry	
20220560R	Dermatology	
20220560R	Leprosy	
20220560R	Syphilis	
7507470	Biology	
7507470	Medicine	
7507456	Tropical Medicine	
0027050	Orthodontics	
7507466	Pediatrics	
9805018	France	
9805018	Hospitals	
7507474	Medicine	
9429388	Medicine	
9506154	Dentistry	
7507469	Pediatrics	
7507476	Endocrinology	
20820330R	Dentistry	
20310610R	Internal Medicine	
0201010	Dentistry	
0201010	Mouth Diseases	
0201010	Surgery, Oral	
101592994	Stomatognathic Diseases	
101592994	Surgery, Oral	
0037125	Dentistry	
20310630R	Pathology	
0404500	Zoology	
0401306	General Surgery	
8711586	History of Medicine	
8711586	Science	
20330090R	Tuberculosis	
0365341	Respiratory Tract Diseases	
0365341	Tuberculosis, Pulmonary	
20220650R	Tuberculosis	
21410070R	Dentistry	
18330620R	Biochemistry	
18330620R	Pharmacy	
20220670R	Urology	
20320040R	Psychoanalysis	
0421523	Public Health	
0421523	Venezuela	
0404333	Urology	
20220680R	Veterinary Medicine	
20340460R	Veterinary Medicine	
7505973	Medicine	
20320100R	Agriculture	
20320100R	Veterinary Medicine	
101286623	Economics, Hospital	
8712458	Cell Biology	
8712458	Cell Physiological Phenomena	
8309921	Rheumatology	
9211449	Nursing	
100956124	Nursing	
100956124	Patient Advocacy	
0201163	Dentistry	
0201163	Mouth Diseases	
0201163	Surgery, Oral	
8901001	Dentistry	
8708093	Rheumatology	
0127375	Arthritis	
0127375	Rheumatic Diseases	
0404344	Allergy and Immunology	
0404344	Balneology	
0404344	Rheumatology	
8206885	Rheumatology	
0355003	Arthritis	
0355003	Physical Therapy Modalities	
0355003	Rehabilitation	
0355003	Rheumatic Diseases	
0355004	Arthritis	
0355004	Physical Therapy Modalities	
0355004	Rehabilitation	
0355004	Rheumatic Diseases	
0173721	Arthritis	
0173721	Rheumatic Diseases	
100883501	Rheumatic Diseases	
9004674	Nose	
9004674	Nose Diseases	
0347242	Nose	
0347242	Nose Diseases	
0233441	Societies, Nursing	
0233441	Zimbabwe	
7905060	Societies, Nursing	
7905060	Zimbabwe	
0421126	Rheumatic Diseases	
7613947	Chemistry, Clinical	
7613947	Medicine	
0054204	Biology	
0054204	Medicine	
0054204	Research	
0054204	Science	
0054202	Research	
0054202	Science	
0054211	Biology	
0404345	General Surgery	
0404345	Medicine	
9419185	Automation	
9419185	Microbiological Techniques	
2984781R	Clinical Laboratory Techniques	
20410410R	Diet	
20410410R	Food Service, Hospital	
0413737	Ophthalmology	
1266623	General Surgery	
0413556	Radiography	
2984782R	Hematology	
8211641	Thoracic Surgery	
0143636	Internal Medicine	
0143636	Pediatrics	
20420070R	Dentistry	
0417466	Neurology	
8703870	Periodontics	
20420090R	Gastroenterology	
1260355	Dentistry	
8109978	Evaluation Studies as Topic	
8109978	Financial Management	
8109978	Probability	
8109978	Risk	
8109978	Risk Management	
7803386	Nuclear Energy	
7803386	Radioactivity	
0404350	Neoplasms	
0404350	Pathology	
0416643	Biology	
20420480R	Biology	
20420500R	General Surgery	
20420500R	Medicine	
0404351	General Surgery	
0404351	Pediatrics	
0404503	Pediatrics	
0436026	Medicine	
20420520R	Criminology	
20420520R	Sociology	
0404352	Blood Transfusion	
8100897	Drug Therapy	
8100897	Medicine	
8100897	Pharmacology	
20420540R	Digestive System	
8408033	Hospitals	
8408033	Nursing	
8408033	Public Health	
0404347	Insurance, Accident	
0404347	Occupational Medicine	
7505994	Allergy and Immunology	
7505994	Immunization, Passive	
0404353	Histocytochemistry	
0404361	Gynecology	
0404362	Hygiene	
0404362	Public Health	
9111498	Pediatric Dentistry	
7806140	Technology, Dental	
0404364	Mouth Diseases	
20430040R	Ophthalmology	
20420570R	Malaria	
0407206	Aerospace Medicine	
0407207	Aerospace Medicine	
20420590R	Jurisprudence	
7501004	Nervous System Diseases	
7501004	Neurobiology	
7501004	Neurosurgical Procedures	
7501004	Radiography	
0413740	Neurology	
8502436	Dentistry	
20420620R	Dentistry	
8411976	Dental Implantation	
8411976	Dentistry	
0404354	Gynecology	
0404354	Obstetrics	
0333535	Gynecology	
0333535	Obstetrics	
8012151	Gynecology	
8012151	Obstetrics	
8012151	Perinatology	
0417467	Hearing	
0417467	Hearing Disorders	
0417467	Neurology	
0417467	Ophthalmology	
0404355	Parasitology	
0404504	Medicine	
0404504	Pathology	
0404356	Pathology	
0404356	Research	
9705950	Tuberculosis, Pulmonary	
0431335	Neurology	
0431335	Psychiatry	
20430230R	Pediatrics	
0425672	Psychiatry	
20420640R	Psychoanalysis	
0417311	Psychology	
0374070	Handwriting	
0374070	Psychology	
0404357	Radiology	
20420660R	Radiology	
0402342	Tuberculosis	
0402343	Respiratory Tract Diseases	
0402343	Tuberculosis	
9811063	Forensic Psychiatry	
9811063	Mental Disorders	
9811063	Psychopathology	
9811063	Psychopharmacology	
2984784R	History of Medicine	
20420680R	History of Medicine	
20420680R	Science	
0420106	Respiratory Tract Diseases	
0420106	Tuberculosis	
101662038	Rheumatic Diseases	
20010080R	Nursing	
8309700	Nursing	
7902968	Idaho	
7902968	Nursing	
7902968	Societies, Nursing	
9509184	RNA	
101235328	Molecular Biology	
101235328	RNA	
0371232	Societies, Nursing	
0251242	Nursing	
0251242	Societies, Nursing	
20430350R	Drug Therapy	
20430350R	Medicine	
0404505	Medicine	
9515551	Medicine	
9108825	Medicine	
9439577	Medicine	
7501229	Medicine	
7501228	Medicine	
0414756	Food Analysis	
0414756	Nutritional Physiological Phenomena	
0414756	Occupational Health	
7503659	Naval Medicine	
7503659	Tropical Medicine	
0140205	Occupational Medicine	
20430650R	Occupational Medicine	
7507497	Diagnostic Imaging	
7507497	Radiography	
9005735	Nursing	
9309485	Endocrinology	
9315667	Gastrointestinal Diseases	
9304507	Internal Medicine	
9112454	Cell Biology	
9112454	Embryology	
9112454	Pathology	
9014562	Neurology	
9014562	Psychiatry	
101677459	Eye Diseases	
9437433	Physiology	
9702340	Virus Diseases	
9702340	Viruses	
0132263	Medicine	
0145070	Geriatrics	
20430730R	Radiography	
0413560	Photography	
0413560	Radiography	
20430700R	Radiology	
20430710R	Radiography	
20430720R	Radiography	
20430740R	Radiography	
20430740R	Radiotherapy	
0404365	Radiography	
20440090R	Projective Techniques	
20440090R	Rorschach Test	
9715665	Physiology	
100964455	Gastrointestinal Diseases	
9209559	Medicine	
9204717	Allergy and Immunology	
9204717	Immunity	
9204717	Microbiology	
9204717	Molecular Biology	
9815441	General Surgery	
9815441	Surgical Procedures, Operative	
20441050R	Tuberculosis	
7506005	Medicine	
19710360R	Medicine	
9421500	Medicine	
101130373	Rural Health	
101130373	United States	
101174860	Rural Health	
9514805	Delivery of Health Care	
9514805	Marketing of Health Services	
9514805	United States	
9713940	Immune System Diseases	
9713940	Immunity, Cellular	
0165371	Biology	
7802253	Health Services Administration	
7802253	United States	
9501926	Medicine	
0153217	Arthritis	
0153217	Rheumatic Diseases	
20920110R	Dentistry	
9701104	Clinical Medicine	
9701104	Family Practice	
20920140R	Medicine	
7805099	Hearing Disorders	
7805099	Language Disorders	
7805099	Speech Disorders	
0263741	Medicine	
2984853R	Medicine	
2984853R	Research	
2984854R	General Surgery	
0404520	Medicine	
7609868	Drug Industry	
7609868	Pharmacy	
0421132	Dentistry	
8913099	Nursing	
8913099	Nursing Care	
8913099	South Carolina	
9423819	Nursing	
9423819	South Carolina	
0040162	Medicine	
101265265	Medicine	
0044560	Nursing	
20510460R	Medicine	
7702717	Food	
7702717	Nutritional Physiological Phenomena	
0046024	Nursing	
0403245	Anesthesia, Dental	
8917120	Biochemistry	
8917120	Biotechnology	
0417341	Fungi	
9812497	Dentistry	
0404370	Medicine	
101226212	Acquired Immunodeficiency Syndrome	
101226212	HIV Infections	
101226212	Socioeconomic Factors	
0366565	Nursing	
0105422	Nursing	
9114981	Nursing	
9114981	Nursing Care	
0102640	Nursing	
0413561	Medicine	
20530300R	Mexico	
20530300R	Public Health	
8411401	Dentistry	
8411401	Oral Health	
101276038	Public Health	
101276038	Social Medicine	
0404371	Delivery of Health Care	
0404371	Epidemiologic Measurements	
0404371	Epidemiologic Methods	
0404371	Mexico	
0404371	Public Health	
0404371	Social Medicine	
7810150	Ambulatory Care	
7810150	General Surgery	
0416650	Psychoanalysis	
0404372	Mental Disorders	
0404372	Neurology	
0404372	Psychological Tests	
7900363	Dentistry	
7503663	Societies, Dental	
20540340R	Gynecology	
20540340R	Obstetrics	
0413562	Gynecology	
0413562	Obstetrics	
20540360R	Gynecology	
20540360R	Obstetrics	
20540380R	Hematology	
0404373	Hematology	
20540400R	Hematology	
9507473	Occupational Diseases	
9507473	Occupational Exposure	
9507473	Occupational Health	
9507473	Occupational Medicine	
