NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_id	sherpa_uri	ISSN_old_x	DOAJ_pissn	ISSN_old_y	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip
9804508	Regional anesthesia and pain medicine	Reg Anesth Pain Med	England	[London, United Kingdom]	BMJ	1998		Monthly,	1532-8651	1098-7339	1098-7339	eng	Y	1998.0	Y	Y	IM	https://rapm.bmj.com/	Y	1532-8651	yes	0.0	yes	yes	yes	Regional Anesthesia & Pain Medicine	1532-8651	1098-7339	https://rapm.bmj.com/	25.0	gb	commercial_publisher	http://group.bmj.com/	BMJ Publishing Group	8916.0	https://v2.sherpa.ac.uk/id/publisher_policy/25																									
101278116	Regenerative medicine	Regen Med	England	London, UK	Future Medicine Ltd.	2006		Monthly,	1746-076X	1746-0751	1746-0751	eng	N	2006.0	Y	Y	IM	http://www.futuremedicine.com/page/loi/rme	Y	1746-076X	yes	0.0	yes	yes	yes	Regenerative Medicine	1746-076X	1746-0751	http://www.futuremedicine.com/loi/rme	62055.0	gb	commercial_publisher	https://www.futuremedicine.com/about	Future Science Group	12308.0	https://v2.sherpa.ac.uk/id/publisher_policy/420																									
8214983	Regulatory toxicology and pharmacology : RTP	Regul Toxicol Pharmacol	Netherlands	Amsterdam	Elsevier	1981		Bimonthly	1096-0295	0273-2300	0273-2300	eng	N	1981.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/02732300	Y	1096-0295	yes	12.0	yes	yes	yes	Regulatory Toxicology and Pharmacology		0273-2300	https://www.journals.elsevier.com/regulatory-toxicology-and-pharmacology	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	11410.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
8104825	Rehabilitation nursing : the official journal of the Association of Rehabilitation Nurses	Rehabil Nurs	United States	Philadelphia, PA	Wolters Kluwer	1981		Bimonthly	2048-7940	0278-4807	0278-4807	eng	N	1981.0	Y	Y	N	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=ovft&AN=00006939-000000000-00000	Y	2048-7940	yes	12.0	yes	yes	yes	Rehabilitation Nursing Journal	2048-7940	0278-4807	http://journals.lww.com/rehabnursingjournal/pages/default.aspx	48.0	us	commercial_publisher	http://www.lww.com/	Lippincott, Williams & Wilkins	22131.0	https://v2.sherpa.ac.uk/id/publisher_policy/48																									
0365337	Rehabilitation psychology	Rehabil Psychol	United States	Washington, DC : American Psychological Association, Division of Rehabilitation Psychology		1972		Quarterly	1939-1544	0090-5550	0090-5550	eng	N	2009.0	Y	Y	IM	http://search.ebscohost.com/direct.asp?db=pdh&jid=REP&scope=site	Y	1939-1544	yes	0.0	yes	yes	yes	Rehabilitation Psychology	1939-1544	0090-5550	https://www.apa.org/pubs/journals/rep/index	12.0	us	society_publisher	http://www.apa.org/	American Psychological Association	3517.0	https://v2.sherpa.ac.uk/id/publisher_policy/12																									
7802471	Rehabilitación	Rehabilitacion (Madr)	Spain	Madrid	Sociedad Española de Rehabilitación.	1967		Quarterly,	1578-3278	0048-7120	0048-7120	spa	N	2019.0	Y	Y	IM	https://www.sciencedirect.com/journal/rehabilitacion	Y	1578-3278	yes	12.0	yes	yes	yes	Rehabilitación	1578-3278	0048-7120	https://www.elsevier.es/es-revista-rehabilitacion-120	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	4885.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
0401273	Die Rehabilitation	Rehabilitation (Stuttg)	Germany	Stuttgart	Georg Thieme Verlag	1962		Six no. a year,	1439-1309	0034-3536	0034-3536	ger	N	1972.0	Y	Y	IM	https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000065	Y	1439-1309	yes	12.0	yes	yes	yes	Die Rehabilitation		0034-3536	https://www.thieme.de/de/rehabilitation/profil-1887.htm?utm_campaign=printrauschen&utm_source=default-marketing-url&utm_medium=print&utm_content=20k1sd_20pxa2_20pvm6	366.0	de	commercial_publisher	http://www.thieme.com/	Thieme Gruppe	10782.0	https://v2.sherpa.ac.uk/id/publisher_policy/366																									
101213381	Rejuvenation research	Rejuvenation Res	United States	Larchmont, NY	Mary Ann Liebert Inc.	2004		Six no. a year	1557-8577	1549-1684	1549-1684	eng	Y	2004.0	Y	Y	IM	http://online.liebertpub.com/loi/rej	Y	1557-8577	yes	0.0	yes	yes	yes	Rejuvenation Research	1557-8577	1549-1684	https://home.liebertpub.com/publications/rejuvenation-research/127	50.0	us	commercial_publisher	http://www.liebertpub.com/	Mary Ann Liebert	1481.0	https://v2.sherpa.ac.uk/id/publisher_policy/50																									
8701128	Renal failure	Ren Fail	England	London	Informa Healthcare	1987		Six no. a year,	1525-6049	0886-022X	0886-022X	eng	N	1987.0	Y	Y	IM	http://www.tandfonline.com/loi/irnf20	Y	1525-6049	yes	0.0	yes			Renal Failure	1525-6049	0886-022X	https://www.tandfonline.com/journals/IRNF	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	980.0	https://v2.sherpa.ac.uk/id/publisher_policy/4181	1525-6049	1525-6049		Renal Failure	1525-6049	No	2018-01-28T12:28:37Z	2018.0	yes																
101157309	Report on carcinogens : carcinogen profiles	Rep Carcinog	United States	Durham, N.C.	National Institute of Environmental Health Sciences, [2000-	2000		Biennial	1551-8280	1551-8272	1551-8272	eng	N	2002.0	Y	Y	IM	http://ntp.niehs.nih.gov/go/36173	Y	1551-8280																																									
19620690R	Reports on progress in physics. Physical Society (Great Britain)	Rep Prog Phys	England	London	Institute Of Physics	1934		Monthly	1361-6633	0034-4885	0034-4885	eng	N	2012.0	Y	Y	IM	http://iopscience.iop.org/journal/0034-4885	Y	1361-6633	yes	12.0	yes			Reports on Progress in Physics	1361-6633	0034-4885	https://iopscience.iop.org/journal/0034-4885	40.0	gb	society_publisher	http://iopscience.iop.org/	IOP Publishing	11344.0	https://v2.sherpa.ac.uk/id/publisher_policy/40																									
101160559	Reproductive biology	Reprod Biol	Poland	Olsztyn, Poland	Elsevier Urban & Partner	2001		Three no. a year.	2300-732X	1642-431X	1642-431X	eng	N	2001.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/1642431X	Y	2300-732X	yes	12.0	yes	yes	yes	Reproductive Biology	1642-431X		https://www.journals.elsevier.com/reproductive-biology	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	35865.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
101153627	Reproductive biology and endocrinology : RB&E	Reprod Biol Endocrinol	England	London	BioMed Central	2003			1477-7827		1477-7827	eng	N	2003.0	Y	Y	IM	http://www.rbej.com/	Y	1477-7827	yes	0.0	yes			Reproductive Biology and Endocrinology	1477-7827		http://www.rbej.com/	22.0	gb	commercial_publisher	http://www.biomedcentral.com/	BioMed Central	2659.0	https://v2.sherpa.ac.uk/id/publisher_policy/22	1477-7827	1477-7827		Reproductive Biology and Endocrinology	1477-7827	Yes	2003-12-09T00:00:00Z	2003.0	yes																
101122473	Reproductive biomedicine online	Reprod Biomed Online	Netherlands	Amsterdam	Elsevier	2000		Monthly,	1472-6491	1472-6483	1472-6483	eng	N	2002.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/14726483	Y	1472-6491	yes	12.0	yes	yes	yes	Reproductive BioMedicine Online		1472-6483	https://www.sciencedirect.com/journal/reproductive-biomedicine-online	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	12940.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
9015668	Reproduction in domestic animals = Zuchthygiene	Reprod Domest Anim	Germany	Berlin ; Hamburg	Paul Parey Scientific Publishers	1990		Six no. a year	1439-0531	0936-6768	0936-6768	eng	N	2001.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0531	Y	1439-0531	yes	12.0	yes	yes	yes	Reproduction in Domestic Animals	1439-0531	0936-6768	https://onlinelibrary.wiley.com/journal/14390531	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	2551.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
8907465	Reproduction, fertility, and development	Reprod Fertil Dev	Australia	East Melbourne, Vic., Australia	Commonwealth Scientific and Industrial Research Organisation	1989		Eight no. a year,		1031-3613	1031-3613	eng	N	1989.0	Y	Y	IM	http://www.publish.csiro.au/?nid=45&aid=35	Y	1031-3613	yes	0.0	yes	yes	yes	Reproduction, Fertility and Development	1448-5990	1031-3613	https://www.publish.csiro.au/rd	160.0	au	commercial_publisher	http://www.publish.csiro.au/	CSIRO Publishing	7750.0	https://v2.sherpa.ac.uk/id/publisher_policy/160																									
101224380	Reproductive health	Reprod Health	England	[London]	BioMed Central	2004			1742-4755		1742-4755	eng	N	2011.0	Y	Y	IM	http://www.reproductive-health-journal.com/	Y	1742-4755	yes	0.0	yes			Reproductive Health	1742-4755		https://reproductive-health-journal.biomedcentral.com/	22.0	gb	commercial_publisher	http://www.biomedcentral.com/	BioMed Central	2660.0	https://v2.sherpa.ac.uk/id/publisher_policy/22	1742-4755	1742-4755		Reproductive Health	1742-4755	Yes	2004-06-11T09:13:57Z	2004.0	yes																
101291249	Reproductive sciences (Thousand Oaks, Calif.)	Reprod Sci	United States	[New York]	Springer	2007		Monthly,	1933-7205	1933-7191	1933-7191	eng	Y	2007.0	Y	Y	IM	https://link.springer.com/journal/43032/volumes-and-issues	Y	1933-7205	yes	12.0	yes	yes	yes	Reproductive Sciences	1933-7205	1933-7191	https://www.springer.com/journal/43032	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	9449.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
8803591	Reproductive toxicology (Elmsford, N.Y.)	Reprod Toxicol	United States	Elmsford Ny	Pergamon In Cooperation With The Reproductive Toxicology Center	1987		Six no. a year	1873-1708	0890-6238	0890-6238	eng	N	1987.0	Y	Y	IM	https://www.sciencedirect.com/journal/reproductive-toxicology	Y	1873-1708	yes	12.0	yes	yes	yes	Reproductive Toxicology		0890-6238	https://www.sciencedirect.com/journal/reproductive-toxicology	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	16089.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
100966036	Reproduction (Cambridge, England)	Reproduction	England	Bristol, UK	Published for the Society for Reproduction and Fertility by BioScientifica	2001		Monthly	1741-7899	1470-1626	1470-1626	eng	Y	2001.0	Y	Y	IM	http://www.reproduction-online.org/contents-by-date.0.shtml	Y	1741-7899	yes	0.0	yes	yes	yes	Reproduction	1741-7899	1470-1626	https://rep.bioscientifica.com/	1540.0	gb	commercial_publisher	http://www.bioscientifica.com/	BioScientifica	11760.0	https://v2.sherpa.ac.uk/id/publisher_policy/1540																									
7908221	Research on aging	Res Aging	United States	Beverly Hills, Calif.	Sage.	1979		Six no. a year,	1552-7573	0164-0275	0164-0275	eng	N	1984.0	Y	Y	IM	http://roa.sagepub.com/content/by/year	Y	1552-7573	yes	0.0	yes	yes	yes	Research on Aging	1552-7573	0164-0275	http://www.uk.sagepub.com/journals/Journal200862	65.0	gb	commercial_publisher	http://www.uk.sagepub.com/home.nav	SAGE Publications	9450.0	https://v2.sherpa.ac.uk/id/publisher_policy/65																									
101773609	Research on child and adolescent psychopathology	Res Child Adolesc Psychopathol	United States	[New York]	Springer US	2020		Monthly	2730-7174	2730-7166	2730-7166	eng	Y	2021.0	Y	Y	IM	https://link.springer.com/journal/10802	Y	2730-7174	yes	12.0	yes	yes	yes	Research on Child and Adolescent Psychopathology	2730-7174	2730-7166	https://www.springer.com/journal/10802	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	14832.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
8709782	Research in developmental disabilities	Res Dev Disabil	United States	New York	Pergamon Press	1987		Six no. a year,	1873-3379	0891-4222	0891-4222	eng	N	1987.0	Y	Y	IM	https://www.sciencedirect.com/journal/research-in-developmental-disabilities	Y	1873-3379	yes	12.0	yes	yes	yes	Research in Developmental Disabilities	1873-3379	0891-4222	https://www.journals.elsevier.com/research-in-developmental-disabilities	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	16082.0	https://v2.sherpa.ac.uk/id/publisher_policy/2943																									
101392499	Research in gerontological nursing	Res Gerontol Nurs	United States	Thorofare, NJ	Slack Inc.	2008		Bimonthly,	1938-2464	1940-4921	1938-2464	eng	N	2008.0	Y	Y	IM	http://www.healio.com/journals/rgn	Y	1938-2464	yes	12.0	yes	yes	yes	Research in Gerontological Nursing	1938-2464	1940-4921	https://journals.healio.com/journal/rgn	799.0	us	commercial_publisher	https://journals.healio.com/	Slack	4270.0	https://v2.sherpa.ac.uk/id/publisher_policy/799																									
8907468	Research in microbiology	Res Microbiol	France	Paris	Elsevier	1989		Eight issues a year,	1769-7123	0923-2508	0923-2508	eng	N	1989.0	Y	Y	IM	https://www.sciencedirect.com/journal/research-in-microbiology	Y	1769-7123	yes	12.0	yes	yes	yes	Research in Microbiology		0923-2508	http://www.journals.elsevier.com/research-in-microbiology/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	12880.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
7806136	Research in nursing & health	Res Nurs Health	United States	New York	Wiley.	1978		Six no. a year	1098-240X	0160-6891	0160-6891	eng	N	1979.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-240X	Y	1098-240X	yes	12.0	yes	yes	yes	Research in Nursing and Health	1098-240X	0160-6891	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-240X	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	15239.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
8006373	Research quarterly for exercise and sport	Res Q Exerc Sport	United States	Washington DC	American Alliance For Health, Physical Education, Recreation, And Dance	1980		Quarterly	2168-3824	0270-1367	0270-1367	eng	N	1980.0	Y	Y	IM	http://www.tandfonline.com/toc/urqe20/current	Y	2168-3824	yes	12.0	yes	yes	yes	Research Quarterly for Exercise and Sport	2168-3824	0270-1367	https://www.tandfonline.com/journals/URQE	752.0	us	associate_organisation	https://www.shapeamerica.org/	Society of Health and Physical Educators	9927.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
8812230	Research report (Health Effects Institute)	Res Rep Health Eff Inst	United States	Cambridge, MA	Health Effects Institute	1985		Irregular	2688-6855	1041-5505	1041-5505	eng	N	1985.0	Y	N	IM	https://www.healtheffects.org/publications/research-reports	Y	2688-6855																																									
101231974	Research in social & administrative pharmacy : RSAP	Res Social Adm Pharm	United States	New York, NY	Elsevier	2005		Monthly,	1934-8150	1551-7411	1551-7411	eng	N	2005.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/15517411	Y	1934-8150	yes	12.0	yes	yes	yes	Research in Social and Administrative Pharmacy	1934-8150	1551-7411	https://www.journals.elsevier.com/research-in-social-and-administrative-pharmacy	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	16084.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
101167637	Research in sports medicine (Print)	Res Sports Med	England	Abingdon, Oxford	Taylor & Francis	2003		Quarterly	1543-8635	1543-8627	1543-8627	eng	N	2005.0	Y	Y	IM	http://www.tandfonline.com/loi/gspm20#.Vd3Ge2flvGh	Y	1543-8635	yes	12.0	yes	yes	yes	Research in Sports Medicine	1543-8635	1543-8627	https://www.tandfonline.com/journals/GSPM	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	6014.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
101543738	Research synthesis methods	Res Synth Methods	England	Chichester	Wiley Blackwell	2010		Quarterly	1759-2887	1759-2879	1759-2879	eng	N	2015.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1759-2887	Y	1759-2887	yes	12.0	yes	yes	yes	Research Synthesis Methods	1759-2887	1759-2879	https://onlinelibrary.wiley.com/journal/17592887	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	7561.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
101146940	Research and theory for nursing practice	Res Theory Nurs Pract	United States	New York, NY	Springer Pub. Co.	2002		Quarterly		1541-6577	1541-6577	eng	Y	2002.0	Y	Y	IM	http://connect.springerpub.com/content/sgrrtnp	Y	1541-6577	yes	12.0	yes	yes	yes	Research and Theory for Nursing Practice: An International Journal	1945-7286	1541-6577	http://www.springerpub.com/journals/research-and-theory-for-nursing-practice.html	3061.0	us	commercial_publisher	http://www.springerpub.com/	Springer Publishing Company	33054.0	https://v2.sherpa.ac.uk/id/publisher_policy/3061																									
0401300	Research in veterinary science	Res Vet Sci	England	London	British Veterinary Association	1960		Bimonthly	1532-2661	0034-5288	0034-5288	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00345288	Y	1532-2661	yes	12.0	yes	yes	yes	Research in Veterinary Science		0034-5288	https://www.sciencedirect.com/journal/research-in-veterinary-science	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	12972.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
7510357	Respiratory care	Respir Care	United States	Dallas, TX	Daedalus Enterprises for the American Association for Respiratory Therapy	1971		Monthly,	1943-3654	0020-1324	0020-1324	eng	N	2000.0	Y	Y	IM	http://rc.rcjournal.com/content/by/year	Y	1943-3654																																									
101581124	Respiratory investigation	Respir Investig	Netherlands	Amsterdam	Elsevier	2012		Four no. a year	2212-5353	2212-5345	2212-5345	eng	Y	2012.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/22125345	Y	2212-5353	yes	12.0	yes	yes	yes	Respiratory Investigation		2212-5345	https://www.journals.elsevier.com/respiratory-investigation	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	22052.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
8908438	Respiratory medicine	Respir Med	England	Oxford	Elsevier	1989		Fifteen issues a year,	1532-3064	0954-6111	0954-6111	eng	N	1989.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/09546111	Y	1532-3064	yes	12.0	yes	yes	yes	Respiratory Medicine		0954-6111	http://www.elsevier.com/wps/product/cws_home/623069/description	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	12941.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
101746324	Respiratory medicine and research	Respir Med Res	France	[Issy-les-Moulineaux]	Elsevier Masson SAS	2019			2590-0412		2590-0412	eng	Y	2019.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/07618417	Y	2590-0412																																									
101140022	Respiratory physiology & neurobiology	Respir Physiol Neurobiol	Netherlands	Amsterdam ;	Elsevier Science	2002		Fifteen no. a year	1878-1519	1569-9048	1569-9048	eng	Y	2002.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/15699048	Y	1878-1519	yes	12.0	yes	yes	yes	Respiratory Physiology & Neurobiology	1878-1519	1569-9048	https://www.sciencedirect.com/journal/respiratory-physiology-and-neurobiology	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	12881.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
101090633	Respiratory research	Respir Res	England	London	BioMed Central Ltd.	2000		Six no. a year	1465-993X	1465-9921	1465-9921	eng	N	2000.0	Y	Y	IM	http://respiratory-research.com/	Y	1465-993X	yes	0.0	yes			Respiratory Research	1465-993X	1465-9921	http://respiratory-research.com/	22.0	gb	commercial_publisher	http://www.biomedcentral.com/	BioMed Central	2661.0	https://v2.sherpa.ac.uk/id/publisher_policy/22	1465-993X	1465-993X		Respiratory Research	1465-993X	Yes	2003-05-20T00:00:00Z	2003.0	yes																
0137356	Respiration; international review of thoracic diseases	Respiration	Switzerland	Basel, New York	Karger	1968		Twelve no. a year,	1423-0356	0025-7931	0025-7931	eng	N	1968.0	Y	Y	IM	http://www.karger.com/Journal/Home/224278	Y	1423-0356	yes	0.0	yes	yes	yes	Respiration	1423-0356	0025-7931	https://www.karger.com/Journal/Home/224278	242.0	ch	commercial_publisher	http://www.karger.com/	Karger Publishers	9048.0	https://v2.sherpa.ac.uk/id/publisher_policy/242																									
9616368	Respirology (Carlton, Vic.)	Respirology	Australia	Carlton, Vic.	Blackwell Science	1996		Eight no. a year,	1440-1843	1323-7799	1323-7799	eng	N	1996.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1440-1843	Y	1440-1843	yes	12.0	yes	yes	yes	Respirology	1440-1843	1323-7799	https://onlinelibrary.wiley.com/journal/14401843	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	6784.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
9005499	Restorative neurology and neuroscience	Restor Neurol Neurosci	Netherlands	Amsterdam	IOS Press	1989		Eight no. a year	1878-3627	0922-6028	0922-6028	eng	N	2001.0	Y	Y	IM	http://content.iospress.com/journals/restorative-neurology-and-neuroscience	Y	1878-3627	yes	0.0	yes	yes	yes	Restorative Neurology and Neuroscience	1878-3627	0922-6028	https://www.iospress.com/catalog/journals/restorative-neurology-and-neuroscience	44.0	nl	commercial_publisher	https://www.iospress.com/	IOS Press	2052.0	https://v2.sherpa.ac.uk/id/publisher_policy/44																									
0173555	Results and problems in cell differentiation	Results Probl Cell Differ	Germany	Berlin, New York	Springer-Verlag.	1968		Irregular	1861-0412	0080-1844	0080-1844	eng	N	1972.0	Y	N	IM		Y	1861-0412																																									
0332173	Resuscitation	Resuscitation	Ireland	Limerick	Elsevier/north-Holland Biomedical Press	1972		Twelve no. a year	1873-1570	0300-9572	0300-9572	eng	N	1972.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/03009572	Y	1873-1570	yes	12.0	yes	yes	yes	Resuscitation	1873-1570	0300-9572	http://www.journals.elsevier.com/resuscitation/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	17145.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
101298744	Retinal cases & brief reports	Retin Cases Brief Rep	United States	Hagerstown, MD	Wolters Kluwer Health	2007		Quarterly	1937-1578	1935-1089	1935-1089	eng	N	2014.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=01271216-000000000-00000	Y	1937-1578	yes	12.0	yes	yes	yes	Retinal Cases and Brief Reports	1937-1578	1935-1089	http://www.retinalcases.com/	48.0	us	commercial_publisher	http://www.lww.com/	Lippincott, Williams & Wilkins	32792.0	https://v2.sherpa.ac.uk/id/publisher_policy/48																									
8309919	Retina (Philadelphia, Pa.)	Retina	United States	Hagerstown, MD	Lippincott Williams & Wilkins	1981		Ten no. a year,	1539-2864	0275-004X	0275-004X	eng	N	1981.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00006982-000000000-00000	Y	1539-2864	yes	12.0	yes	yes	yes	RETINA, The Journal of Retinal and Vitreous Diseases	1539-2864	0275-004X	http://www.retinajournal.com/	48.0	us	commercial_publisher	http://www.lww.com/	Lippincott, Williams & Wilkins	8917.0	https://v2.sherpa.ac.uk/id/publisher_policy/48																									
101216893	Retrovirology	Retrovirology	England	[London]	BioMed Central	2004		Irregular	1742-4690		1742-4690	eng	N	2004.0	Y	Y	IM	http://www.retrovirology.com/	Y	1742-4690	yes	0.0	yes			Retrovirology	1742-4690		http://www.retrovirology.com/	22.0	gb	commercial_publisher	http://www.biomedcentral.com/	BioMed Central	2662.0	https://v2.sherpa.ac.uk/id/publisher_policy/22	1742-4690	1742-4690		Retrovirology	1742-4690	Yes	2004-03-25T12:55:44Z	2004.0	yes																
0401302	Reumatismo	Reumatismo	Italy	Pavia, Italy	PagePress	1949		Four no. a year		0048-7449	0048-7449	ita	N	1965.0	Y	Y	IM	http://www.reumatismo.org/index.php/reuma/issue/archive	Y	0048-7449																		0048-7449	2240-2683	Reumatismo	2240-2683	No	2012-10-03T13:42:12Z	2012.0	yes																
101717526	Reumatología clinica	Reumatol Clin (Engl Ed)	Spain	[Barcelona?]	Elsevier Doyma	2005		Bimonthly	2173-5743		2173-5743	eng	N	2018.0	Y	Y	IM	https://www.reumatologiaclinica.org/en	Y	2173-5743	yes	12.0	yes			Reumatología Clínica (English Edition)		2173-5743	https://www.journals.elsevier.com/reumatologia-clinica-english-edition	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	22054.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
9438824	Revista alergia Mexico (Tecamachalco, Puebla, Mexico : 1993)	Rev Alerg Mex	Mexico	Tecamachalco	Sociedad Mexicana De Alergia E Immunologia	1993		Bimonthly		0002-5151	0002-5151	spa	Y	1993.0	Y	Y	IM	http://revistaalergia.mx	Y	0002-5151																		0002-5151	2448-9190	Revista Alergia México	2448-9190	No	2018-04-14T13:57:59Z	2018.0	yes																
8002834	Revista Argentina de microbiología	Rev Argent Microbiol	Argentina	Buenos Aires	Asociación Argentina de Microbiología.	1979		Four no. a year		0325-7541	0325-7541	spa	N	1979.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/03257541	Y	0325-7541																		0325-7541	1851-7617	Revista Argentina de Microbiología	1851-7617	No	2017-06-16T13:52:44Z	2017.0	yes																
9308586	Revista da Associação Médica Brasileira (1992)	Rev Assoc Med Bras (1992)	Brazil	São Paulo	Associação Médica Brasileira	1992		Quarterly,	1806-9282	0104-4230	0104-4230	por	Y	1992.0	Y	Y	IM	http://www.scielo.br/scielo.php?script=sci_issues&pid=0104-4230&lng=en&nrm=iso	Y	1806-9282																																									
7910105	Revista brasileira de enfermagem	Rev Bras Enferm	Brazil	Brasilia	Associacao Brasileira de Enfermagem	1955		Bimonthly,	1984-0446	0034-7167	0034-7167	por	N	1965.0	Y	Y	N	http://www.scielo.br/scielo.php?script=sci_issues&pid=0034-7167&lng=en&nrm=iso	Y	1984-0446																	1984-0446	1984-0446		Revista Brasileira de Enfermagem	1984-0446	No	2007-11-15T14:10:14Z	2007.0	yes																
100954576	Revista brasileira de epidemiologia = Brazilian journal of epidemiology	Rev Bras Epidemiol	Brazil	São Paulo, SP, Brasil	Associação Brasileira de Pós-Graduação em Saúde Coletiva	1998		Three times a year	1980-5497	1415-790X	1415-790X	eng	N	2010.0	Y	Y	IM	http://www.scielo.br/scielo.php/script_sci_serial/pid_1415-790X/lng_en/nrm_iso/lng_en	Y	1980-5497																	1980-5497	1980-5497		Revista Brasileira de Epidemiologia	1980-5497	No	2005-03-23T14:48:52Z	2005.0	yes																
